"ID","asset","scale","offsetX","offsetY","offsetZ","rotationX","rotationY","rotationZ"
2957,"Art\Water\Waterfall\Wilderrun\PRP_Waterfall_Wilderrun_LargerTiered_003.m3",0.3,0,0,0,0,0,0
2958,"Art\Water\Waterfall\Wilderrun\PRP_Waterfall_Wilderrun_LargerTiered_004.m3",0.3,0,0,0,0,0,0
2959,"Art\Prop\Housing\Decor\Posters\TBTF\PRP_TBTF_World_Story_003.m3",1,0,0,0,90,0,0
2961,"Art\Prop\Constructed\Vehicle\Train\PRP_Engine_Trainflatbed_001.m3",1,0,0,0,0,0,0
2962,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_TrainMainEngine_000.m3",1,0,0,0,0,0,0
2963,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_TrainPassenger_000.m3",1,0,0,0,0,0,0
2964,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_Train_Imperiummilitary.m3",1,0,0,0,0,0,0
2965,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_TrainMainEngine_Imperium_000.m3",1,0,0,0,0,0,0
2966,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_TrainMainEngine_Defiance_000.m3",1,0,0,0,0,0,0
2967,"Art\Prop\Constructed\Vehicle\Train\PRP_Engine_TrainCargo_000.m3",1,0,0,0,0,0,0
2968,"Art\Prop\Constructed\Plushies\PRP_Plushie_Orbitog_000.m3",1,0,0,0,0,0,0
2969,"Art\Prop\Constructed\Plushies\PRP_Plushie_Orbitog_001.m3",1,0,0,0,0,0,0
2970,"Art\Prop\Housing\Decor\Posters\TBTF\PRP_TBTF_BorellianCluster_Tract_001.m3",1,0,0,0,90,0,0
2971,"Art\Prop\Housing\Decor\Furniture\Dressers\China\PRP_Dresser_China_000.m3",1,0,0,0,0,0,0
2972,"Art\Prop\Housing\Decor\Furniture\Sofas\China\PRP_Sofa_China_000.m3",1,0,0,0,0,0,0
2973,"Art\Prop\Housing\Decor\Scroll\PRP_Scroll_China_000.m3",1,0,0,-0.1,90,0,0
2974,"Art\Prop\Housing\Decor\Furniture\Tables\China\PRP_VasePedestal_China_000.m3",1,0,0,0,0,0,0
2975,"Art\Prop\Housing\Decor\Furniture\Divider\PRP_WallDivider_Single_China_000.m3",1,0,0,0,0,0,0
2976,"Art\Prop\Housing\Decor\Furniture\Tables\China\TableRound\PRP_TableRound_China_000.m3",1,0,0,0,0,0,0
2977,"Art\Prop\Housing\Decor\Furniture\Bookshelf\China\PRP_Bookshelf_China_000.m3",1,0,0,0,0,0,0
2978,"Art\Prop\Housing\Decor\Furniture\Chairs\China\PRP_Stool_China_000.m3",1,0,0,0,0,0,0
2980,"Art\Prop\Natural\Rock\Meteorite_Broken_Dark\PRP_Rock_Meteorite_CraterBridge_000.m3",0.3,0,0,0,0,0,0
2981,"Art\Prop\Natural\Rock\Meteorite_Broken_Dark\PRP_Rock_Meteorite_Large_Broken_002.m3",0.75,0,0,0,0,0,0
2982,"Art\Prop\Natural\Rock\Meteorite_Broken_Dark\PRP_Rock_Meteorite_Mid_Broken_002.m3",1,0,0,0,0,0,0
2983,"Art\Prop\Natural\Rock\Meteorite_Broken_Dark\PRP_Rock_Meteorite_Mid_Floating_002.m3",1,1,-2.7,-0.5,0,0,0
2984,"Art\Prop\Natural\Rock\Meteorite_Broken_Dark\PRP_Rock_Meteorite_Small_Broken_002.m3",1,0,0,0,0,0,0
2985,"Art\Prop\Natural\Rock\Rock_HalonPlatformsCladding\PRP_Rock_HalonIsland_Small_000.m3",1,-0.5,-3.4,0.45,0,0,0
2987,"Art\Prop\Natural\Pods\Spongipod\PRP_Pods_SpongipodSmall_BlueLight_001.m3",1,0,0,0,0,0,0
2988,"Art\Prop\Natural\Plant\Halon_Orb\PRP_Plant_AlienSpaceGlow_Blue_001.m3",1,0,0,0,0,0,0
2989,"Art\Prop\Natural\Plant\SpaceWheat\PRP_Plant_SpaceWheatGlow_BlueYellow_001.m3",1,0,0,0,0,0,0
2990,"Art\Prop\Natural\Plant\Jellient\PRP_Plant_Jellient_003.m3",1,0,-0.8,0,0,0,0
2991,"Art\Prop\Natural\Plant\Jellient\PRP_Plant_Jellient_POI_003.m3",1,0,-1.6,0,0,0,0
2992,"Art\Prop\Natural\Plant\Umbrella_Stem\PRP_Plant_SpaceAlienStem_001.m3",1,0,0,0,0,0,0
2993,"Art\Prop\Natural\Plant\Umbrella_Stem\PRP_Plant_SpaceAlienStem_002.m3",1,0,0,0,0,0,0
2994,"Art\Prop\Natural\Plant\Umbrella_Stem\PRP_Plant_SpaceAlienStem_BrownBlue_001.m3",1,0,0,0,0,0,0
2995,"Art\Prop\Natural\Plant\Umbrella_Stem\PRP_Plant_SpaceAlienStem_BrownBlue_002.m3",1,0,0,0,0,0,0
2996,"Art\Prop\Natural\Plant\Umbrella_Stem\PRP_Plant_SpaceAlienStem_000.m3",1,0,0,0,0,0,0
2997,"Art\Prop\Natural\Pods\Spongipod\PRP_Pods_SpongipodSmall_BlueLight_000.m3",1,0,0,0,0,0,0
2998,"Art\Prop\Natural\Pods\Spongipod\PRP_Pods_SpongipodSmall_BlueLight_002.m3",1,0,0,0,0,0,0
2999,"Art\Prop\Natural\Pods\Spongipod\PRP_Pods_SpongipodSmall_BlueLight_003.m3",1,0,0,0,0,0,0
3000,"Art\Prop\Natural\Pods\Spongipod\PRP_Pods_SpongipodSmall_BlueLight_005.m3",1,0,0,0,0,0,0
3001,"Art\Prop\Store\LockboxKey\PRP_Store_Anniversary_Key_000.m3",1,0,0,0,0,0,0
3002,"Art\Prop\Constructed\Container\Marauder\PRP_Container_Marauder_ShippingContainer_002.m3",1,0,0,0,0,0,0
3003,"Art\Prop\Constructed\Tents\Marauder\PRP_Marauder_Tent_002.m3",1,0,0,0,0,0,0
3004,"Art\Prop\Constructed\Balloon\Marauder\PRP_Balloon_Marauder_Blimp_000.m3",0.75,0,0,0,0,0,0
3005,"Art\Prop\Constructed\Machinery\PRP_ArkShip_Planter_008.m3",1,0,0,0,0,0,0
3006,"Art\Prop\Constructed\Light\Arkship\PRP_Light_Arkship_FloorLight_000.m3",1,0,0,0,0,0,0
3007,"Art\Prop\Natural\Plant\YellowFlower\PRP_Flower_yellow_LargeGroup_000.m3",1,0,0,0,0,0,0
3008,"Art\Prop\Constructed\Pillow\Aurin\PRP_Aurin_Pillow_Yellow_000A.m3",1,0,0,0,0,0,0
3009,"Art\Prop\Constructed\Pillow\Aurin\PRP_Aurin_Pillow_Pink_000A.m3",1,0,0,0,0,0,0
3010,"Art\Prop\Constructed\Pillow\Aurin\PRP_Aurin_Pillow_Green_000A.m3",1,0,0,0,0,0,0
3011,"Art\Prop\Housing\Decor\BBQ\PRP_BBQ_Summer_000.m3",1,0,0,0,0,0,0
3012,"Art\Prop\Housing\Decor\Umbrella\PRP_Umbrella_Summer_000.m3",1,0,0,0,0,0,0
3013,"Art\Prop\Housing\Decor\Cooler\PRP_Cooler_Summer_000.m3",1,0,0,0,0,0,0
3014,"Art\Prop\Housing\Decor\BeachBalls\PRP_BeachBall_000.m3",1,0,0,0,0,0,0
3015,"Art\Prop\Housing\Decor\BeachBalls\PRP_BeachBall_001.m3",1,0,0,0,0,0,0
3016,"Art\Prop\Housing\Decor\BeachBalls\PRP_BeachBall_002.m3",1,0,0,0,0,0,0
3017,"Art\Prop\Housing\Decor\BeachBalls\PRP_BeachBall_003.m3",1,0,0,0,0,0,0
3018,"Art\Prop\Housing\Decor\Towels\PRP_Summer_FoldedTowel_000.m3",1,0,0,0,0,0,0
3019,"Art\Prop\Housing\Decor\Towels\PRP_Summer_FoldedTowel_001.m3",1,0,0,0,0,0,0
3020,"Art\Prop\Housing\Decor\Towels\PRP_Summer_FoldedTowel_002.m3",1,0,0,0,0,0,0
3021,"Art\Prop\Housing\Decor\Towels\PRP_Summer_RolledTowel_000.m3",1,0,0,0,0,0,0
3022,"Art\Prop\Housing\Decor\Towels\PRP_Summer_RolledTowel_001.m3",1,0,0,0,0,0,0
3023,"Art\Prop\Housing\Decor\Towels\PRP_Summer_RolledTowel_002.m3",1,0,0,0,0,0,0
3024,"Art\Prop\Housing\Decor\Towels\PRP_Summer_Towel_000.m3",1,0,0,0,0,0,0
3025,"Art\Prop\Housing\Decor\Towels\PRP_Summer_Towel_001.m3",1,0,0,0,0,0,0
3026,"Art\Prop\Housing\Decor\Towels\PRP_Summer_Towel_002.m3",1,0,0,0,0,0,0
3027,"Art\Prop\Constructed\Holiday\PartyGraw\Fancy_Drinks\PRP_PartyGraw_FancyDrink_003.m3",1,0,0,0,0,0,0
3028,"Art\Structure\Model\Building_Kits\Protostar\Winterfest\Winterfest_Fort_Kit\PRP_Winterfest_Window_Protostar_001.m3",1,0,0,0,0,0,0
3029,"Art\Prop\Constructed\MISC\Food\PRP_SpaceTaco_Hologram_000.m3",1,0,0,0,0,0,0
3030,"Art\Prop\Natural\Rock\Astroid\PRP_Rock_Asteroid_HalonRing_001.m3",1,0,0,0,0,0,0
3031,"Art\Prop\Natural\Rock\Astroid\PRP_Rock_Asteroid_HalonRing_002.m3",1,0,0,0,0,0,0
3032,"Art\Prop\Constructed\Fence\Protostar\PRP_Fence_ProtostarSpaceGeneric_010.m3",1,0,0,0,0,0,0
3033,"Art\Prop\Constructed\Fence\Protostar\PRP_Fence_ProtostarSpaceGeneric_011.m3",1,0,0,0,0,0,0
3034,"Art\Prop\Constructed\Fence\Protostar\PRP_Fence_ProtostarSpaceGenericSingle_000.m3",1,0,0,0,0,0,0
3035,"Art\Prop\Constructed\Fence\Protostar\PRP_Fence_ProtostarSpaceGenericSingle_001.m3",1,0,0,0,0,0,0
3036,"Art\Prop\Natural\Plant\Jellient\PRP_Plant_Jellient_001.m3",1,0,0,0,0,0,0
3037,"Art\Prop\Natural\Plant\Jellient\PRP_Plant_Jellient_002.m3",1,0,0,0,0,0,0
3038,"Art\Prop\Natural\Rock\Rock_HalonPlatformsCladding\PRP_Rock_HalonIsland_Small_000.m3",1,0,0,0,0,0,0
3039,"Art\Prop\Natural\Rock\Rock_HalonPlatformsCladding\PRP_Rock_HalonIsland_Small_001.m3",1,0,0,0,0,0,0
3040,"Art\Prop\Natural\Rock\Rock_HalonPlatformsCladding\PRP_Rock_HalonIsland_Small_002.m3",1,0,0,0,0,0,0
3041,"Art\Prop\Natural\Planet\PRP_Planet_Serrasar_000.m3",1,0,0,0,0,0,0
3042,"Art\Prop\Housing\Decor\Greenery\HedgeBush\PRP_Housing_GreeneryHeadeBush_Green_000.m3",1,0,0,0,0,0,0
3043,"Art\Prop\Housing\Decor\Greenery\HedgeBush\PRP_Housing_GreeneryHedgeBush_Square_Green_000.m3",1,0,0,0,0,0,0
3044,"Art\Prop\Housing\Decor\Greenery\HedgeBush\PRP_Housing_HedgeBush_Long_000.m3",1,0,0,0,0,0,0
3045,"Art\Prop\Housing\Decor\Greenery\HedgeBush\PRP_Housing_HedgeBush_Single_000.m3",1,0,0,0,0,0,0
3046,"Art\Prop\Housing\Decor\Greenery\Topiary\PRP_Housing_Topiary_Dawngrazer_000.m3",1,0,0,0,0,0,0
3047,"Art\Prop\Housing\Decor\Greenery\Topiary\PRP_Housing_Topiary_Girrok_000.m3",1,0,0,0,0,0,0
3048,"Art\Prop\Housing\Decor\Greenery\Topiary\PRP_Housing_Topiary_Rowsdower_000.m3",1,0,0,0,0,0,0
3049,"Art\Prop\Constructed\WalkWays\Imperium\Imperium_Variants\PRP_Imperium_Walkways_EntranceExit_noExtension_No_Bracers_001.m3",1,0,0,0,0,0,0
3050,"Art\Prop\Constructed\WalkWays\Imperium\Imperium_Variants\PRP_Imperium_Walkways_Stairs_SHORT_001.m3",1,0,0,0,0,0,0
3051,"Art\Prop\Constructed\WalkWays\Imperium\Imperium_Variants\PRP_Imperium_Walkways_Ramp_SHORT_001.m3",1,0,0,0,0,0,0
3052,"Art\Prop\Constructed\Walls\Imperium\Imperium_Variants\PRP_Imperium_Variant_Wall_Segment_000.m3",1,0,0,0,0,0,0
3053,"Art\Prop\Constructed\Walls\Imperium\Imperium_Variants\PRP_Imperium_Variant_Wall_Segment_001.m3",1,0,0,0,0,0,0
3054,"Art\Prop\Constructed\Walls\Imperium\Imperium_Variants\PRP_Imperium_Variant_Wall_Pillar_Conection_000.m3",1,0,0,0,0,0,0
3055,"Art\Prop\Constructed\Walls\Imperium\Imperium_Variants\PRP_Imperium_Variant_Wall_Gate_000.m3",1,0,0,0,0,0,0
3056,"Art\Prop\Constructed\MISC\Imperium\PRP_Emblem_ImperiumGround_001.m3",1,0,0,0,0,0,0
3057,"Art\Prop\Constructed\MISC\Imperium\PRP_Emblem_ImperiumGround_002.m3",1,0,0,0,0,0,0
3058,"Art\Prop\Natural\Plant\Gloral\PRP_Gloral_AlienSpacePlant_Terminite_000.m3",1,0,0,0,0,0,0
3059,"Art\Prop\Natural\Bones\AnimalBones\PRP_Bones_RibwithMeat_Terminite_000.m3",1,0,0,0,0,0,0
3060,"Art\Prop\Natural\Egg\SpiderEgg_Nest\Prp_Egg_SpiderNest_terminite_000.m3",1,0,0,0,0,0,0
3061,"Art\Prop\Natural\Egg\SpiderEgg_Nest\Prp_Egg_SpiderNest_terminite_001.m3",1,0,0,0,0,0,0
3062,"Art\Prop\Natural\Pods\Terminite\prp_terminite_pods_002.m3",1,0,0,0,0,0,0
3063,"Art\Prop\Natural\Pods\Terminite\prp_terminite_pods_003.m3",1,0,0,0,0,0,0
3064,"Art\Prop\Natural\Pods\Terminite\prp_terminite_pods_004.m3",1,0,0,0,0,0,0
3065,"Art\Prop\Natural\Vine\PRP_Vine_LongThinLoose_terminite_000.m3",1,0,0,0,0,0,0
3066,"Art\Prop\Natural\Vine\PRP_Vine_SmallThickLoose_terminite.m3",1,0,0,0,0,0,0
3067,"Art\Prop\Natural\Plant\Gloral\PRP_Gloral_AlienSpacePlant_BrownGreen_001.m3",1,0,0,0,0,0,0
3068,"Art\Prop\Natural\Plant\Angler\PRP_Plant_AnglerAlienSmall_Purple_001.m3",1,0,0,0,0,0,0
3069,"Art\Prop\Natural\Plant\Angler\PRP_Plant_AnglerAlienSmall_Purple_002.m3",1,0,0,0,0,0,0
3070,"Art\Prop\Natural\Plant\Umbrella_Stem\PRP_Plant_SpaceAlienStem_001.m3",1,0,0,0,0,0,0
3071,"Art\Prop\Natural\Plant\Umbrella_Stem\PRP_Plant_SpaceAlienStem_002.m3",1,0,0,0,0,0,0
3072,"Art\Prop\Natural\Plant\SpaceWheat\PRP_Plant_SpaceWheatGlow_BlueYellow_001.m3",1,0,0,0,0,0,0
3073,"Art\Prop\Natural\Plant\SpaceWheat\PRP_Plant_SpaceWheatGlow_Large_001.m3",1,0,0,0,0,0,0
3074,"Art\Prop\Natural\Plant\SpaceWheat\PRP_Plant_SpaceWheatGlow_Large_003.m3",1,0,0,0,0,0,0
3075,"Art\Prop\Housing\Decor\RetroShapes\PRP_RetroShapes_L_Left_000.m3",1,0,0,0,0,0,0
3076,"Art\Prop\Housing\Decor\RetroShapes\PRP_RetroShapes_L_Right_000.m3",1,0,0,0,0,0,0
3077,"Art\Prop\Housing\Decor\RetroShapes\PRP_RetroShapes_Long_000.m3",1,0,0,0,0,0,0
3078,"Art\Prop\Housing\Decor\RetroShapes\PRP_RetroShapes_Square_000.m3",1,0,0,0,0,0,0
3079,"Art\Prop\Housing\Decor\RetroShapes\PRP_RetroShapes_T_000.m3",1,0,0,0,0,0,0
3080,"Art\Prop\Housing\Decor\RetroShapes\PRP_RetroShapes_Zag_000.m3",1,0,0,0,0,0,0
3081,"Art\Prop\Housing\Decor\RetroShapes\PRP_RetroShapes_Zig_000.m3",1,0,0,0,0,0,0
3082,"Art\Prop\Constructed\Machinery\Generic\Arcade\PRP_ArcadeCabinet_Generic_Red_000.m3",1,0,0,0,0,0,0
3083,"Art\Prop\Constructed\Machinery\Generic\Arcade\PRP_ArcadeCabinet_Generic_Blue_000.m3",1,0,0,0,0,0,0
3084,"Art\Prop\Constructed\Machinery\Generic\Arcade\PRP_ArcadeCabinet_Generic_Sticker_Blue_000.m3",1,0,0,0,0,0,0
3085,"Art\Prop\Constructed\Machinery\Generic\Arcade\PRP_ArcadeCabinet_Generic_Sticker_Blue_001.m3",1,0,0,0,0,0,0
3086,"Art\Prop\Constructed\Machinery\Generic\Arcade\PRP_ArcadeCabinet_Generic_Sticker_Red_000.m3",1,0,0,0,0,0,0
3087,"Art\Prop\Constructed\Machinery\Generic\Arcade\PRP_ArcadeCabinet_Generic_Sticker_Red_001.m3",1,0,0,0,0,0,0
3088,"Art\Prop\Constructed\Chair\Arcade\PRP_Chair_Arcade_Blue_000.m3",1,0,0,0,0,0,0
3089,"Art\Prop\Constructed\Chair\Arcade\PRP_Chair_Arcade_Green_000.m3",1,0,0,0,0,0,0
3090,"Art\Prop\Constructed\Chair\Arcade\PRP_Chair_Arcade_Red_000.m3",1,0,0,0,0,0,0
3091,"Art\Prop\Constructed\Light\PRP_Light_FluorescentBarHanging_Blue_000.m3",1,0,0,0,0,0,0
3092,"Art\Prop\Constructed\Machinery\Generic\Arcade\PRP_Arcade_Table_AirHockey_000.m3",1,0,0,0,0,0,0
3093,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_Corner_000.m3",1,0,0,0,0,0,0
3094,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_Corner_001.m3",1,0,0,0,0,0,0
3095,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_EndCap_000.m3",1,0,0,0,0,0,0
3096,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_EndCap_001.m3",1,0,0,0,0,0,0
3097,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_Intersection_3way_000.m3",1,0,0,0,0,0,0
3098,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_Intersection_3way_001.m3",1,0,0,0,0,0,0
3099,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_Intersection_4way_000.m3",1,0,0,0,0,0,0
3100,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_Intersection_4way_001.m3",1,0,0,0,0,0,0
3101,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_MidLogo_000.m3",1,0,0,0,0,0,0
3102,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_MidLogo_001.m3",1,0,0,0,0,0,0
3103,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_MidNoLogo_000.m3",1,0,0,0,0,0,0
3104,"Art\Prop\Constructed\Rug\Arcade\PRP_Rug_Arcade_MidNoLogo_001.m3",1,0,0,0,0,0,0
3105,"Art\Prop\Constructed\Antenae\PRP_Eldan_Antenae_Vent_Grey_000.m3",1,0,0,0,0,0,0
3106,"Art\Prop\Constructed\Antenae\PRP_Eldan_Antenae_Vent_Grey_001.m3",1,0,0,0,0,0,0
3107,"Art\Prop\Constructed\Floors\Eldan\PRP_Eldan_Datacore_000.m3",1,0,0,0,0,0,0
3108,"Art\Prop\Constructed\Antenae\PRP_Eldan_Antenae_Branch_Grey_000.m3",1,0,0,0,0,0,0
3109,"Art\Prop\Constructed\Antenae\PRP_Eldan_Antenae_Branch_Grey_002.m3",1,0,0,0,0,0,0
3110,"Art\Prop\Constructed\DataCube\PRP_Eldan_DataCube_Technophage_000.m3",1,0,0,0,0,0,0
3111,"Art\Prop\Constructed\MISC\Eldan\Dome\PRP_Eldan_Dome_HexPiece_001.m3",1,0,0,0,0,0,0
3112,"Art\Prop\Constructed\MISC\PRP_Eldan_Projector.m3",1,0,0,0,0,0,0
3113,"Art\Prop\Dungeon\Datascape\Datacore\PRP_Eldan_Datacore_Sphere_000.m3",1,0,0,0,0,0,0
3114,"Art\Prop\Constructed\DataCube\PRP_Eldan_DataCubeFragment_000.m3",1,0,0,0,0,0,0
3115,"Art\Prop\Constructed\Terraformer\Eldan\PRP_Eldan_TerraformerPieces_000.m3",1,0,0,0,0,0,0
3116,"Art\Prop\Constructed\Ruins\Eldan\PRP_Ruins_EldanTowerPanel_Large_000.m3",1,0,0,0,0,0,0
3117,"Art\Prop\Constructed\Ruins\PRP_Ruins_EldanRubbleSmall_Grey_005.m3",1,0,0,0,0,0,0
3118,"Art\Prop\Constructed\Pillar\Eldan\PRP_Pillar_EldanRuins_Top_000.m3",1,0,0,0,0,0,0
3119,"Art\Prop\Constructed\Ruins\Eldan\PRP_Ruins_EldanTowerPanel_Center_000.m3",1,0,0,0,0,0,0
3120,"Art\Prop\Constructed\Pillar\Eldan\PRP_Pillar_EldanRuins_006.m3",1,0,0,0,0,0,0
3121,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_BullRush_Creepy_Green_000.m3",1,0,0,0,0,0,0
3122,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_BullRush_Green_000.m3",1,0,0,0,0,0,0
3123,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_BullRush_LargeLilyPads_Green_000.m3",1,0,0,0,0,0,0
3124,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_BullRush_LilyPadFlower_Green_001.m3",1,0,0,0,0,0,0
3125,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_justLilyPad_Green_000.m3",1,0,0,0,0,0,0
3126,"Art\Prop\Constructed\Floors\Eldan\PRP_Floor_Pod_Base_001.m3",0.75,0,0,0,0,0,0
3127,"Art\Prop\Dungeon\RedMoonTerror\Act3\Fan\PRP_RMT_Fan_Hanging_000.m3",0.6,0,0,0.2,0,0,180
3128,"Art\Prop\Dungeon\RedMoonTerror\PRP_RMT_Railing_Ship_000.m3",1,0,0,0,0,0,0
3129,"Art\Prop\Dungeon\RedMoonTerror\PRP_RMT_LightBox_000.m3",1,0,0,0,0,0,0
3130,"Art\Prop\Dungeon\RedMoonTerror\PRP_RMT_Choppa_TrashChuteRing_000.m3",0.5,0,0,0,0,0,0
3131,"Art\Prop\Constructed\Light\Marauder\PRP_RMT_Lamp_000.m3",1,0,3.8,0,0,0,180
3132,"Art\Prop\Dungeon\RedMoonTerror\Act3\Sconce\PRP_RMT_Sconce_000.m3",1,0,0,0,90,90,0
3133,"Art\Prop\Dungeon\RedMoonTerror\Act1\LargeCircularDoor\PRP_RMT_LargeCircularDoor_000.m3",0.65,0,0,0,0,0,0
3134,"Art\Prop\Dungeon\RedMoonTerror\PRP_RMT_ChainPulley_000.m3",0.2,0,0,0,0,0,180
3135,"Art\Prop\Dungeon\RedMoonTerror\Act2\PRP_RMT_Act2_Stage_000.m3",0.75,0,0,0,0,0,0
3136,"Art\Prop\Dungeon\RedMoonTerror\Act3\OctopusLadyPillar\PRP_RMT_OctopusLadyPillar_000.m3",0.75,0,0,0,0,0,0
3137,"Art\Prop\Dungeon\RedMoonTerror\PRP_RMT_Choppa_TrashDoor_000.m3",0.4,0,-0.5,0,0,0,0
3138,"Art\Prop\Dungeon\RedMoonTerror\Act2\SquidPlant\PRP_RMT_Act2_SquidPlant_000.m3",1,0,2.4,0,0,0,180
3139,"Art\Prop\Dungeon\RedMoonTerror\Act2\MechanicalArm\PRP_RMT_MechanicalArm_000.m3",0.4,0,0,0,0,0,180
3140,"Art\Prop\Dungeon\RedMoonTerror\Act2\VenusFlyTrap\PRP_RMT_Act2_VenusFlyTrap_000.m3",0.6,0,0,0,0,0,0
3141,"Art\Prop\Dungeon\RedMoonTerror\Act2\GarbageDisposal\PRP_RMT_Act2_GarbageDisposal_000.m3",0.45,0,0,0,0,0,0
3142,"Art\Prop\Dungeon\RedMoonTerror\Act2\DJBooth\PRP_RMT_DJBooth_000.m3",1,0,0,0,0,0,0
3143,"Art\Prop\Dungeon\RedMoonTerror\PRP_RMT_Decal_MarauderHead_Painted_000.m3",1,0,0,0,0,0,0
3144,"Art\Prop\Dungeon\RedMoonTerror\PRP_RMT_Decal_MarauderHead_Metal_000.m3",1,0,0,0,0,0,0
3145,"Art\Prop\Dungeon\RedMoonTerror\Act3\Blaster\PRP_RMT_Blaster_001.m3",1,0,0,0,0,0,0
3146,"Art\Prop\Dungeon\RedMoonTerror\PRP_RMT_Tube_Door_000.m3",0.5,0,0,0,0,0,0
3147,"Art\Prop\Dungeon\RedMoonTerror\Act2\Toilet\PRP_RMT_Toilet_002.m3",0.5,0,0,0,0,0,0
3148,"Art\FX\3D\DragonFly\DragonFly_Ambient_Single.m3",1,0,0,0,0,0,0
3149,"Art\FX\3D\DragonFly\DragonFly_Ambient_Looping_4m.m3",1,0,0,0,0,0,0
3157,"Art\Prop\Dungeon\RedMoonTerror\Act2\Bar\PRP_RMT_Act2_Bar_Monitor_000.m3",1,0,0,0,0,0,0
3158,"Art\Prop\Dungeon\RedMoonTerror\Act2\Bar\PRP_RMT_Act2_Bar_Monitor_001.m3",1,0,0,0,0,0,0
3159,"Art\Prop\Dungeon\RedMoonTerror\Act2\Bar\PRP_RMT_Act2_Bar_Monitor_002.m3",1,0,0,0,0,0,0
3160,"Art\Prop\Dungeon\RedMoonTerror\Act2\Bar\PRP_RMT_Act2_Bar_NeonSign_000.m3",1,0,0,0,0,0,0
3161,"Art\Prop\Dungeon\RedMoonTerror\Act2\Bar\PRP_RMT_Act2_Bar_Stool_000.m3",1,0,0,0,0,0,0
3162,"Art\Prop\Dungeon\RedMoonTerror\Act2\Bar\PRP_RMT_Act2_Bar_Tank_000.m3",1,0,0,0,0,0,0
3163,"Art\Prop\Dungeon\RedMoonTerror\Act2\PRP_RMT_Act2_LightFan_000.m3",1,0,0,0,0,0,0
3164,"Art\Prop\Dungeon\RedMoonTerror\Act2\Bar\PRP_RMT_Act2_Bar_003.m3",1,0,0,0,0,0,0
3165,"Art\Prop\Dungeon\RedMoonTerror\Act2\Bar\PRP_RMT_Act2_Bar_004.m3",1,0,0,0,0,0,0
3166,"Art\Prop\Housing\Decor\Greenery\HedgeBush\PRP_Housing_GreeneryHedgeBush_Fall_000.m3",1,0,0,0,0,0,0
3167,"Art\Prop\Housing\Decor\Greenery\HedgeBush\PRP_Housing_GreeneryHedgeBush_Square_Fall_000.m3",1,0,0,0,0,0,0
3168,"Art\Prop\Housing\Decor\Greenery\HedgeBush\PRP_Housing_HedgeBush_Long_Fall_000.m3",1,0,0,0,0,0,0
3169,"Art\Prop\Housing\Decor\Greenery\HedgeBush\PRP_Housing_HedgeBush_Single_Fall_000.m3",1,0,0,0,0,0,0
3170,"Art\Prop\Housing\Decor\Greenery\Topiary\PRP_Housing_Topiary_Dawngrazer_Fall_000.m3",1,0,0,0,0,0,0
3171,"Art\Prop\Housing\Decor\Greenery\Topiary\PRP_Housing_Topiary_Girrok_Fall_000.m3",1,0,0,0,0,0,0
3172,"Art\Prop\Housing\Decor\Greenery\Topiary\PRP_Housing_Topiary_Rowsdower_Fall_000.m3",1,0,0,0,0,0,0
3173,"Art\Prop\Constructed\Television\Marauders\PRP_Monitor_Marauder_000.m3",1,0,0,0,90,0,0
3174,"Art\Prop\Constructed\MISC\PRP_Grounded_LargeInvisBox_000.m3",1.25,0,0,0,0,0,0
3175,"Art\Prop\Constructed\MISC\PRP_Grounded_LargeInvisBox_000.m3",0.75,0,0,0,0,0,0
3176,"Art\Prop\Housing\Decor\Posters\TBTF\PRP_TBTF_BorellianCluster_Tract_001.m3",1,0,0,0,90,0,0
3177,"Art\Prop\Constructed\Train_Tracks\Generic\PRP_TrainTrack_GenericRepulsorBase_000.m3",1,0,0,0,0,0,0
3178,"Art\Prop\Constructed\Train_Tracks\Generic\PRP_TrainTrack_GenericRepulsorCeiling_000.m3",1,0,0,0,0,0,0
3179,"Art\Prop\Constructed\Train_Tracks\Generic\PRP_TrainTrack_GenericRepulsorElevated_000.m3",1,0,0,0,0,0,0
