"ID","Description","HeightScale","HeightOffset","ParallaxScale","ParallaxOffset","MetersPerTextureTile","ColorMapPath","NormalMapPath","AverageColor","Projection","materialType","worldClutterId00","worldClutterId01","worldClutterId02","worldClutterId03","specularPower","emissiveGlow","scrollSpeed00","scrollSpeed01"
1152,"Housing_Farside_Gravel",1,0,-1,0.5,8,"Art\Terrain\_Farside\Terrain_Farside_Rock_Gravel_000_Color.tex","Art\Terrain\_Farside\terrain_farside_rock_gravel_000_dxtnormal.tex",2152416072,0,15,394,395,396,397,0,0,0,0
1153,"Housing_Farside_Moon_Dust",1,0,0,0,8,"Art\Terrain\_Housing\Terrain_Farside_Sand_Housing_000_Color.tex","Art\Terrain\_Farside\terrain_farside_sand_flat_000_dxtnormal.tex",2168603717,0,10,393,393,393,393,0,0,0,0
1154,"Housing_Farside_MoonRock",1,0,0,0,32,"Art\Terrain\_Housing\Terrain_Farside_Rock_Housing_000_Color.tex","Art\Terrain\_Farside\terrain_farside_rock_flatcracked_000_dxtnormal.tex",2168075834,0,11,0,232,0,0,0,0,0,0
1155,"Arcterra_Snow",1,0.5,-0.5,0,16,"Art\Terrain\_Arcterra\Terrain_Snow_BaseSoft_000_Color.tex","Art\Terrain\_Arcterra\Terrain_Snow_BaseSoft_000_Normal.tex",2125843439,0,6,0,199,200,201,0,0,0,0
1156,"Arcterra_Snow_Drift_16",1,0.5,-0.5,0,16,"Art\Terrain\Snow\Terrain_Snow_LightSoftPowder_BlueLight_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Whitevale_Snow_DriftsCrispArcing_BlueLight_000_Normal.tex",2142818279,0,6,0,199,200,201,0,0,0,0
1157,"Arcterra_Snow_Drift_32",1.5,0,0,0,32,"Art\Terrain\_Arcterra\Terrain_Snow_WindBlown_000_Color.tex","Art\Terrain\_Arcterra\Terrain_Snow_WindBlown_000_Normal.tex",1991625703,0,6,0,541,542,543,0,0,0,0
1158,"Arcterra_SnowRough",3,0,0,0,16,"Art\Terrain\_Arcterra\Terrain_Snow_Rough_Arcterra_000_Color.tex","Art\Terrain\_Arcterra\Terrain_Snow_Rough_Arcterra_000_Normal.tex",2177292271,0,6,28,541,542,543,0,0,0,0
1159,"Arcterra_Ice_Aerated",3,0,-16,16,8,"Art\Terrain\_Arcterra\Terrain_Arcterra_Ice_SmoothAerated_Blue_000_Color.tex","Art\Terrain\_Arcterra\Terrain_Arcterra_Ice_SmoothAerated_Blue_000_Normal.tex",2117765813,0,9,0,0,0,0,0,0,0,0
1160,"Arcterra_Stones_Snowy",0.5,0.5,0,0,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundSnowyIcy_Blue_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundSnowyIcy_Blue_000_Normal.tex",2155252128,0,15,0,0,0,0,0,0,0,0
1161,"Arcterra_Stones",3,0,0,0,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRound_GreyGreen_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRound_GreyGreen_000_Normal.tex",2155111540,0,15,36,0,0,0,0,0,0,0
1162,"Arcterra_Mud",3,1,-0.7,0.025,8,"Art\Terrain\Mud\Terrain_Mud_DriedBubbly_BrownPurple_000_Color.tex","Art\Terrain\Mud\terrain_mud_driedbubbly_brownpurple_000_dxtnormal.tex",2155113585,0,17,28,103,100,104,0,0,0,0
1163,"Arcterra_Rock_Large",2,0,0,0,32,"Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Normal.tex",2155638652,0,11,0,0,0,0,0,0,0,0
1164,"Arcterra_Rock_Small",3,0,-1,0,8,"Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Normal.tex",2155638652,0,11,0,0,0,0,0,0,0,0
1165,"Arcterra_Crumbled_Dirt",3,1,0,0,16,"Art\Terrain\_Whitevale\terrain_dirt_crumbledpeebles_whitevale_000_color.tex","Art\Terrain\_Whitevale\terrain_dirt_crumbledpeebles_whitevale_000_normal.tex",2153464092,0,7,0,331,332,333,0,0,0,0
1166,"Arcterra_Stone_Cracked_XY_64",1,0,0,0,64,"Art\Terrain\_Arcterra\terrain_rock_arcterra_smoothslatemacro_tan_000_color.tex","Art\Terrain\_Arcterra\terrain_rock_arcterra_smoothslatemacro_tan_000_normal.tex",2405131883,1,11,0,0,0,0,0,16777215,0,0
1167,"Arcterra_Stone_Cracked_ZY_64",1,0,0,0,64,"Art\Terrain\_Arcterra\terrain_rock_arcterra_smoothslatemacro_tan_000_color.tex","Art\Terrain\_Arcterra\terrain_rock_arcterra_smoothslatemacro_tan_000_normal.tex",2405131883,2,11,0,0,0,0,0,0,0,0
1168,"Arcterra_Ice_Cracked_XY_32",1,0,4,-2,16,"Art\Terrain\_Arcterra\Terrain_Ice_Cracked_Revamp_000_Color.tex","Art\Terrain\_Arcterra\Terrain_Ice_Cracked_Revamp_000_Normal.tex",1664773789,1,9,0,0,0,0,0,14869494,0,0
1169,"Arcterra_Ice_Cracked_ZY_32",1,0,4,-2,16,"Art\Terrain\_Arcterra\Terrain_Ice_Cracked_Revamp_000_Color.tex","Art\Terrain\_Arcterra\Terrain_Ice_Cracked_Revamp_000_Normal.tex",1664773789,2,9,0,0,0,0,0,0,0,0
1170,"Arcterra_Ice_Flat_XY_32",1,0,0,0,16,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Normal.tex",2169006231,1,9,0,0,0,0,0,15329524,0,0
1171,"Arcterra_Ice_Flat_ZY_32",1,0,0,0,32,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Normal.tex",2169006231,2,9,0,0,0,0,0,0,0,0
1172,"Arcterra_Grass_Frosted",2,0,0,0,8,"Art\Terrain\Grass\Terrain_Grass_CrispSnowDirectional_GreenDarkDesaturated_000_Color.tex","Art\Terrain\_NorthernWilds\Terrain_Grass_CrispLongDirectional_NorthernWilds_GreenDarkDesaturated_000_Normal.tex",2132885826,0,8,536,0,0,0,0,0,0,0
1173,"Arcterra_NorthernWilds_Dirt",2,0,0,0,8,"Art\Terrain\_NorthernWilds\Terrain_Dirt_DryGravelBits_Nwilds_000_Color.tex","Art\Terrain\_NorthernWilds\Terrain_Dirt_DryGravelBits_Nwilds_000_Normal.tex",2168468519,0,7,133,0,0,0,0,0,0,0
1174,"Arcterra_NorthernWilds_Rock_Large",1,0,0,0,32,"Art\Terrain\_NorthernWilds\Terrain_Rock_MicroSandstoneSmooth_Nwilds_000_Color.tex","Art\Terrain\_NorthernWilds\Terrain_Rock_MicroSandstoneSmooth_Nwilds_000_Normal.tex",2152019506,0,11,0,0,0,0,48,0,0,0
1175,"Arcterra_NorthernWilds_Rock_Medium",3,0,-1,-0.5,16,"Art\Terrain\_NorthernWilds\Terrain_Rock_MicroSandstoneSmooth_Nwilds_000_Color.tex","Art\Terrain\_NorthernWilds\Terrain_Rock_MicroSandstoneSmooth_Nwilds_000_Normal.tex",2152019506,0,11,0,0,0,0,0,0,0,0
1176,"Arcterra_NorthernWilds_Rock_Smooth",2,0,0,0,32,"Art\Terrain\_NorthernWilds\Terrain_Rock_MicroTilingSandstoneSmooth_Nwilds_000_Color.tex","Art\Terrain\_NorthernWilds\Terrain_Rock_MicroTilingSandstoneSmooth_Rust_Nwilds_000_Normal.tex",2169191477,0,11,0,0,0,0,0,0,0,0
1177,"Arcterra_Ice_Flat_32",1,0,0,0,16,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Normal.tex",2169006231,0,9,0,0,0,0,0,15329524,0,0
1178,"Community_Plot1_Primary",2,0,0,0,4,"Art\Terrain\_Algoroc\Terrain_Grass_Base_Color.tex","Art\Terrain\_Algoroc\Terrain_Grass_Base_Normal.tex",2152941841,0,8,14,160,60,61,12,4294932301,0,0
1179,"Community_Plot2_Primary",2,0,0,0,4,"Art\Terrain\_Algoroc\Terrain_Grass_Base_Color.tex","Art\Terrain\_Algoroc\Terrain_Grass_Base_Normal.tex",2152941841,0,8,14,160,60,61,12,4280169932,0,0
1180,"Community_Plot3_Primary",2,0,0,0,4,"Art\Terrain\_Algoroc\Terrain_Grass_Base_Color.tex","Art\Terrain\_Algoroc\Terrain_Grass_Base_Normal.tex",2152941841,0,8,14,160,60,61,12,4284018575,0,0
1181,"Community_Plot4_Primary",2,0,0,0,4,"Art\Terrain\_Algoroc\Terrain_Grass_Base_Color.tex","Art\Terrain\_Algoroc\Terrain_Grass_Base_Normal.tex",2152941841,0,8,14,160,60,61,12,4292727603,0,0
1182,"Community_Plot5_Primary",2,0,0,0,4,"Art\Terrain\_Algoroc\Terrain_Grass_Base_Color.tex","Art\Terrain\_Algoroc\Terrain_Grass_Base_Normal.tex",2152941841,0,8,14,160,60,61,12,4293146345,0,0
1183,"Community_Plot1_Secondary",1,0,0,0,8,"Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Color.tex","Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Normal.tex",2153790756,0,7,181,182,183,184,0,4293880618,0,0
1184,"Community_Plot2_Secondary",1,0,0,0,8,"Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Color.tex","Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Normal.tex",2153790756,0,7,181,182,183,184,0,4284241604,0,0
1185,"Community_Plot3_Secondary",1,0,0,0,8,"Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Color.tex","Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Normal.tex",2153790756,0,7,181,182,183,184,0,4290107223,0,0
1186,"Community_Plot4_Secondary",1,0,0,0,8,"Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Color.tex","Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Normal.tex",2153790756,0,7,181,182,183,184,0,4283093175,0,0
1187,"Community_Plot5_Secondary",1,0,0,0,8,"Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Color.tex","Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Normal.tex",2153790756,0,7,181,182,183,184,0,4280667183,0,0
1188,"Community_Plot1_Tertiary",5,0,-1,0.5,8,"Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Normal.tex",2171156519,0,15,15,136,0,0,48,4280980176,0,0
1189,"Community_Plot2_Tertiary",5,0,-1,0.5,8,"Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Normal.tex",2171156519,0,15,15,136,0,0,48,4284403754,0,0
1190,"Community_Plot3_Tertiary",5,0,-1,0.5,8,"Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Normal.tex",2171156519,0,15,15,136,0,0,48,4291832471,0,0
1191,"Community_Plot4_Tertiary",5,0,-1,0.5,8,"Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Normal.tex",2171156519,0,15,15,136,0,0,48,4281543376,0,0
1192,"Community_Plot5_Tertiary",5,0,-1,0.5,8,"Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Normal.tex",2171156519,0,15,15,136,0,0,48,4291869226,0,0
1193,"HousingPlug_Osun_TechPlates_Large",1,0,0,0,32,"Art\Terrain\Tech\Tech_OsunTechPlate_Base_Color.tex","Art\Terrain\Tech\Tech_OsunTechPlate_Base_Normal.tex",1681731884,0,2,28,205,203,204,0,0,0,0
1194,"HousingPlug_LoppParty_Sand",1,0,0,0,8,"Art\Terrain\_Coralus\terrain_sand_main_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_sand_main_coralus_000_normal.tex",2007009104,0,10,0,515,514,513,0,0,0,0
1195,"Arcterra_Lava_01",1,0,0,0,16,"Art\Terrain\_Skullcano\Terrain_Lava_Skullcano_000_Color.tex","Art\Terrain\_Skullcano\terrain_lava_skullcano_000_dxtnormal.tex",2176005385,0,17,28,28,28,28,0,4294170133,-0.3,-0.7
1196,"Arcterra_LavaRock",5,0,-1,0,16,"Art\Terrain\_Skullcano\Terrain_Lava_Dried_Skullcano_000_Color.tex","Art\Terrain\_Skullcano\Terrain_Lava_Dried_Skullcano_000_Normal.tex",3207935282,0,17,28,221,222,28,0,0,0,0
1197,"HousingDecor_Osun_Flattener",3,0,0,0,32,"Art\Terrain\Tech\Tech_OsunTechPlate_Flattener_Color.tex","Art\Terrain\Tech\Tech_OsunTechPlate_Flattener_Normal.tex",2168600114,0,2,0,205,203,204,0,0,0,0
1198,"HousingDecor_Osun_Plates",1,0,0,0,32,"Art\Terrain\Tech\Tech_OsunTechPlate_Base_Color.tex","Art\Terrain\Tech\Tech_OsunTechPlate_Base_Normal.tex",1681731884,0,2,28,205,203,204,0,0,0,0
1199,"HousingDecor_Osun_Detail",2,0,0,0,16,"Art\Terrain\Tech\Tech_OsunTechPlate_Details_Color.tex","Art\Terrain\Tech\Tech_OsunTechPlate_Details_Normal.tex",2133468193,0,16,0,205,203,204,0,0,0,0
1200,"HousingPlug_Algoroc_Dirt_Clumpy",1,0,0,0,8,"Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Color.tex","Art\Terrain\_Algoroc\Terrain_Algoroc_Dirt_DryGravelBits_Rust_000_Normal.tex",2153790756,0,7,181,182,183,184,0,0,0,0
1201,"HousingDecor_Eldan_Plates",7,0,0,0,32,"Art\Terrain\Tech\Tech_Eldan_BorderTech_000_Color.tex","Art\Terrain\Tech\Tech_Eldan_BorderTech_000_Normal.tex",2133799218,0,16,28,204,203,205,0,0,0,0
1202,"HousingDecor_Eldan_Flat",5,0,0,0,32,"Art\Terrain\Tech\Tech_Eldan_TechBase_000_Color.tex","Art\Terrain\Tech\Tech_Eldan_TechBase_000_Normal.tex",2150577202,0,2,28,203,204,205,0,0,0,0
1203,"HousingPlug_Malgrave_Dirt",1,2,0,0,8,"Art\Terrain\_Malgrave\Terrain_Dirt_Malgrave_Orange_Color.tex","Art\Terrain\_Malgrave\Terrain_Dirt_Malgrave_Orange_Normal.tex",2157278528,0,7,45,89,93,91,0,0,0,0
1204,"HousingPlug_Arcterra_Snow",1,0.5,-0.5,0,16,"Art\Terrain\Snow\Terrain_Snow_DriftsCrisp_BlueLight_001_Color.tex","Art\Terrain\Snow\Terrain_Snow_LightSoftPowderSoftRim_PurpleLight_000_Normal.tex",2172617634,0,6,0,199,200,201,0,0,0,0
1205,"HousingPlug_Arcterra_Ice_Aerated",3,0,-16,16,8,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_SmoothAerated_Blue_000_Normal.tex",2135451799,0,9,0,0,0,0,0,0,0,0
1206,"HousingPlug_CrimsonIsle_Grass",1,0,0,0,4,"Art\Terrain\_CrimsonIsle\Terrain_Grass_HayLongDirectional_CrimsonIsle_000_Color.tex","Art\Terrain\_CrimsonIsle\Terrain_Grass_LongDirectional_CrimsonIsle_000_Normal.tex",2137214767,0,8,225,224,226,227,0,0,0,0
1207,"HousingPlot_Everstar_Moss_Flat",1,0.3,0,0,8,"Art\Terrain\Moss\Terrain_Moss_SpottySoft_Green_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_SpottySoft_Green_000_Normal.tex",2118680119,0,8,295,296,297,298,0,0,0,0
1208,"HousingPlug_Everstar_MossyStone",1,0,0,0,32,"Art\Terrain\Rock\Terrain_Rock_RoundPittedMossy_GreyGreen_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_RoundPittedMossy_GreyGreen_000_Normal.tex",2154919523,0,11,0,0,0,0,0,0,0,0
1209,"HousingPlug_Ellevar_roundStone_Mossy_Large",3,0,-2,1,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_GreyGreen_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_GreyGreen_000_Normal.tex",2151696701,0,11,20,0,0,0,0,0,0,0
1210,"HousingPlug_Algoroc_Gravel",5,0,-1,0.5,8,"Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Normal.tex",2171156519,0,15,15,136,0,0,48,0,0,0
1211,"HousingPlug_Galeras_mud",1,0,0,0,8,"Art\Terrain\_Galeras\Terrain_Galeras_DryDirt_000_Color.tex","Art\Terrain\_Galeras\Terrain_Galeras_DryDirt_000_Normal.tex",2169718826,0,17,166,164,165,0,0,0,0,0
1212,"HousingPlug_LevianBay_Grass",3,0,0,0,4,"Art\Terrain\Grass\Terrain_Grass_CrispLongDirectional_GreenDarkDesaturated_000_Color.tex","Art\Terrain\Grass\Terrain_Grass_CrispLongDirectional_GreenDarkDesaturated_000_Normal.tex",2150058810,0,8,240,234,250,238,0,0,0,0
1213,"HousingPlug_LevianBay_Sand",0.5,0.5,0,0,8,"Art\Terrain\_LevianBay\Terrain_LevainBay_Sand_000_Color.tex","Art\Terrain\_LevianBay\Terrain_LevainBay_Sand_000_Normal.tex",2207221361,0,10,251,252,253,254,0,0,0,0
1214,"HousingPlug_NorthernWilds_Snow_Drifts",0,1,0,0,16,"Art\Terrain\_NorthernWilds\Terrain_Nwilds_Snow_DriftsCrispArcing_BlueLight_000_Color.tex","Art\Terrain\_NorthernWilds\Terrain_Nwilds_Snow_DriftsCrispArcing_BlueLight_000_Normal.tex",2139063202,0,6,48,103,100,104,0,0,0,0
1215,"HousingPlug_Northernwilds_Grass_Frosted",2,0,0,0,4,"Art\Terrain\_NorthernWilds\Terrain_Grass_CrispLongDirectional_NorthernWilds_GreenDarkDesaturated_000_Color.tex","Art\Terrain\_NorthernWilds\Terrain_Grass_CrispLongDirectional_NorthernWilds_GreenDarkDesaturated_000_Normal.tex",2134001986,0,8,43,100,101,102,12,0,0,0
1216,"HousingPlug_Algoroc_Road",3,0,-1,-1,8,"Art\Terrain\Road\Terrain_Road_Algeroc_RustGrey_000_Color.tex","Art\Terrain\Road\Terrain_Road_Algeroc_RustGrey_000_Normal.tex",2154711090,0,13,18,0,0,0,0,0,0,0
1217,"HousingPlug_Algoroc_SoftGrass_Flowers",2,0,0,0,4,"Art\Terrain\_Algoroc\Terrain_Grass_Base_Color.tex","Art\Terrain\_Algoroc\Terrain_Grass_Base_Normal.tex",2152941841,0,8,14,58,60,61,12,0,0,0
1218,"HousingPlug_Charred_Ground",3,0,-0.05,0.025,8,"Art\Terrain\Scorched\Terrain_Scorched_CharredDirtGravel_BlackAsh_000_Color.tex","Art\Terrain\Scorched\Terrain_Scorched_CharredDirtGravel_BlackAsh_000_Normal.tex",2165905689,0,7,28,289,290,291,0,0,0,0
1219,"HousingPlug_Malgrave_SandFlat",5,-0.7,0,0,16,"Art\Terrain\_Malgrave\Terrain_Sand_DriftsCrisp_Tan_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Sand_DriftsCrisp_Tan_000_Normal.tex",2058194779,0,10,46,90,99,92,0,0,0,0
1221,"HousingPlug_Malgrave_Gravel",5,0,0,0,8,"Art\Terrain\_Malgrave\Terrain_Gravel_WavyCutSand_GreenBrown_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Gravel_WavyCutSand_GreenBrown_000_Normal.tex",1818121266,0,15,44,451,452,453,0,0,0,0
1222,"HousingPlug_Celestion_MossCoveredStone",0.4,0.6,-3,-1.5,16,"Art\Terrain\Moss\Terrain_Moss_RockySpeckled_Green_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_RockySpeckled_Green_000_Normal.tex",2151315762,0,8,31,292,293,294,0,0,0,0
1223,"HousingPlug_Celestion_Moss_Flat",1,0.3,0,0,8,"Art\Terrain\Moss\Terrain_Moss_SpottySoft_Green_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_SpottySoft_Green_000_Normal.tex",2118680119,0,8,295,296,297,298,0,0,0,0
1224,"HousingPlug_Deradune_Dirt_Smooth",1,0,0,0,8,"Art\Terrain\_Deradune\Terrain_Dirt_DryGravelBits_Rust_000_Color.tex","Art\Terrain\_Deradune\Terrain_Dirt_DryGravelBits_Deradune_000_Normal.tex",2154510620,0,7,85,84,98,209,0,0,0,0
1225,"HousingPlug_Deradune_Grass_Short",1,0,0,0,2,"Art\Terrain\_Deradune\Terrain_Grass_LongDirectional_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Grass_LongDirectional_Deradune_000_Normal.tex",2138458908,0,8,41,72,73,57,0,0,0,0
1226,"HousingPlug_Ellevar_Mud",3,1,0,0,4,"Art\Terrain\Mud\Terrain_Mud_DriedBubbly_BrownDark_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_DriedBubbly_BrownDark_000_Normal.tex",2168997170,0,17,271,272,273,274,0,0,0,0
1227,"HousingPlug_Osun_TechPlates_Large",1,0,0,0,32,"Art\Terrain\Tech\Tech_OsunTechPlate_Base_Color.tex","Art\Terrain\Tech\Tech_OsunTechPlate_Base_Normal.tex",1681731884,0,2,28,205,203,204,0,0,0,0
1229,"HousingPlug_Algoroc_Loftite_Geode",2,0,1,0,16,"Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Color.tex","Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Normal.tex",2151708047,0,9,28,145,146,0,0,16769790,0,0
1230,"HousingPlug_Ellevar_StoneFlattener",0,1,-0.1,0.05,64,"Art\Terrain\Rock\Terrain_Rock_EllevarMicroSmooth_Grey_Color.tex","Art\Terrain\Dev\Terrain_Dev_1_Normal.tex",2152749147,0,11,0,0,0,0,0,0,0,0
1231,"HousingPlug_Auroria_Dirt_Clumpy",1,1,-0.5,0,8,"Art\Terrain\_Auroria\Terrain_Dirt_DryFertile_Auroria_000_redo_Color.tex","Art\Terrain\_Auroria\Terrain_Dirt_DryFertile_Auroria_000_Normal.tex",2153661735,0,7,309,280,281,282,0,0,0,0
1232,"HousingPlug_Auroria_GreenGrass",2,0,0,0,4,"Art\Terrain\Grass\Terrain_Grass_LongDirectional_YellowGreen_000_Color.tex","Art\Terrain\Grass\Terrain_Grass_LongDirectional_YellowGreen_000_Normal.tex",2154524447,0,8,22,106,107,188,0,0,0,0
1233,"HousingPlug_Galeras_Grass",1,0,0,0,2,"Art\Terrain\_Galeras\Terrain_Galeras_Grass_WavyThin_GreenYellow_000_Color.tex","Art\Terrain\_Galeras\Terrain_Galeras_Grass_WavyThin_GreenYellow_000_Normal.tex",2136894217,0,8,19,147,148,149,0,0,0,0
1234,"HousingPlug_NorthernWilds_Ice_Aerated",3,0,-16,16,8,"Art\Terrain\Ice\Terrain_Ice_SmoothAerated_Blue_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_SmoothAerated_Blue_000_Normal.tex",2138344101,0,9,0,0,0,0,0,0,0,0
1235,"HousingPlug_WhiteVale_Snow",1,0.5,-0.5,0,8,"Art\Terrain\Snow\Terrain_Snow_LightSoftPowder_BlueLight_000_Color.tex","Art\Terrain\Snow\Terrain_Snow_LightSoftPowderSoftRim_PurpleLight_000_Normal.tex",2176372711,0,6,0,199,200,201,0,0,0,0
1236,"HousingPlug_WhiteVale_Stones",3,0,0,0,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRound_GreyGreen_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRound_GreyGreen_000_Normal.tex",2155111540,0,15,36,0,0,0,0,0,0,0
1237,"HousingPlug_Tech_Metal",2,0,0,0,8,"Art\Terrain\Tech\TechMetal_000_Color.tex","Art\Terrain\Tech\TechMetal_000_Normal.tex",2152418376,0,2,62,0,0,0,0,0,0,0
1238,"HousingPlug_Farside_Moon_Dust",1,0,0,0,8,"Art\Terrain\_Farside\Terrain_Farside_Sand_Flat_000_Color.tex","Art\Terrain\_Farside\terrain_farside_sand_flat_000_dxtnormal.tex",2172617351,0,10,393,382,383,384,0,0,0,0
1239,"HousingPlug_Farside_MoonRock_Cracked",1,0,0,0,16,"Art\Terrain\_Farside\Terrain_Farside_Rock_FlatCracked_000_Color.tex","Art\Terrain\_Farside\terrain_farside_rock_flatcracked_000_dxtnormal.tex",2171496555,0,11,28,232,0,0,0,0,0,0
1240,"HousingPlug_Wilderrun_Moss_Flattener",1,0,0,0,4,"Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_001_Color.tex","Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_001_Normal.tex",2149665038,0,8,318,120,125,316,0,0,0,0
1241,"HousingPlug_Wilderrun_Base_Dirt",1,0,0,0,8,"Art\Terrain\_Wilderun\Terrain_Dirt_Base_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Dirt_Base_Wilderun_000_Normal.tex",2253079602,0,7,317,120,125,411,0,0,0,0
1242,"HousingPlug_Grimvault_Lava_03",1,0,0,0,16,"Art\Terrain\_Skullcano\Terrain_Lava_Skullcano_000_Color.tex","Art\Terrain\_Skullcano\terrain_lava_skullcano_000_dxtnormal.tex",2176005385,0,17,28,28,28,28,0,4294170133,0.3,0.7
1244,"HousingPlug_HalonRing_Dirt_Rough",1,0,-1,0.5,8,"Art\Terrain\_HalonRing\Terrain_Rock_CrumbledPeebles_BlueGrey_000.tex","Art\Terrain\_HalonRing\Terrain_Rock_CrumbledPeebles_BlueGrey_000_normal.tex",2101894249,0,15,462,445,441,442,0,5373922,0,0
1245,"HousingPlug_Galeras_Mud_Nasty",3,0,0,0,8,"Art\Terrain\_Galeras\Terrain_Galeras_WetMud_000_Color.tex","Art\Terrain\_Galeras\terrain_galeras_wetmud_000_dxtnormal.tex",2150969375,0,17,167,161,162,163,0,0,0,0
1246,"HousingPlug_Terrain_Strain_Soft_Main_0002",2,0,0,0,16,"Art\Terrain\_Grimvault\Terrain_Strain_soft_main_000_color.tex","Art\Terrain\_Grimvault\terrain_strain_soft_main_000_normal.tex",2118988406,0,5,0,346,347,348,0,0,0,0
1247,"HousingPlug_Terrain_Strain_Hard_Main_001",1,0,0,0,8,"Art\Terrain\_Grimvault\Terrain_Strain_soft_Flattener_001_color.tex","Art\Terrain\_Grimvault\terrain_strain_soft_flattener_001_normal.tex",2168273232,0,5,0,342,343,0,0,0,0,0
1248,"HousingPlug_Murkmire_Grass_Rusty",1,0,0,0,8,"Art\Terrain\Grass\Terrain_Grass_LongMessy_RustDark_000_Color.tex","Art\Terrain\Grass\Terrain_Grass_LongMessy_RustDark_000_Normal.tex",2152739862,0,8,32,0,0,0,0,0,0,0
