"ID","Description","density","clutterFlags","assetPath0","assetPath01","assetPath02","assetPath03","assetPath04","assetPath05","assetWeight0","assetWeight01","assetWeight02","assetWeight03","assetWeight04","assetWeight05","flag0","flag01","flag02","flag03","flag04","flag05","minScale0","minScale01","minScale02","minScale03","minScale04","minScale05","rotationMin0","rotationMin01","rotationMin02","rotationMin03","rotationMin04","rotationMin05","rotationMax0","rotationMax01","rotationMax02","rotationMax03","rotationMax04","rotationMax05","emissiveGlow00","emissiveGlow01","emissiveGlow02","emissiveGlow03","emissiveGlow04","emissiveGlow05"
483,"ShadesEve_Grass_Purple_002",200,2,"Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_020.m3","Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_021.m3","Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_020.m3","Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_002.m3","Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_006.m3","",0.15,0.1,0.05,0.2,0.2,0,6,6,6,6,6,0,3,3,4,5,5,0,1.25664,1.25664,1.25664,3.12414,-3.12414,0,1.22173,1.22173,1.22173,-3.12414,3.12414,0,0,0,0,4285523850,4287885856,0
484,"ShadesEve_Grass_Purple_003",200,2,"Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_020.m3","Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_021.m3","Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_020.m3","Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_013.m3","Art\Terrain\_Murkmire\Clutter\Shades_Eve_Clutter_004.m3","",0.15,0.1,0.05,0.2,0.2,0.05,6,6,6,6,6,6,3,3,4,4,2,4,1.25664,1.25664,1.25664,0.698132,3.12414,1.39626,1.22173,1.22173,1.22173,0.244346,-3.12414,1.309,0,0,0,4287359540,4280543260,0
485,"Halon_Road_000",10,2,"Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_009.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_010.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_011.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_009.m3","","",0.3,0.1,0.2,0.5,0.2,0.05,6,6,6,6,2,0,0.6,1.7,1.2,0.2,2,4,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
486,"Halon_Road_001",115,2,"Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_009.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_010.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_011.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_009.m3","","",0.3,0.1,0.2,0.5,0.2,0.05,6,6,6,6,2,0,0.6,1.7,1.2,0.2,2,4,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
487,"Halon_Wormy_000",200,2,"Art\Terrain\_HalonRing\Clutter\clutter_plants_wormy_000.m3","Art\Terrain\_HalonRing\Clutter\clutter_plants_wormy_001.m3","Art\Terrain\_HalonRing\Clutter\clutter_plants_wormy_000.m3","Art\Terrain\_HalonRing\Clutter\clutter_plants_wormy_001.m3","Art\Terrain\_HalonRing\Clutter\clutter_plants_wormy_004.m3","Art\Terrain\_HalonRing\Clutter\clutter_plants_wormy_003.m3",0.2,0.2,0.2,0.2,0.2,0.2,6,6,6,6,6,6,2.6,4.7,4.2,5.2,5,5,-0.0698132,0.174533,-0.174533,0.174533,-0.191986,0.191986,0.15708,-0.174533,0.174533,-0.174533,0.15708,-0.191986,0,0,0,0,0,0
488,"Halon_Rocks_000",2,2,"Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_006.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_007.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_008.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Rock_008.m3","","",0.25,0.25,0.25,0.25,0,0,6,6,6,6,0,0,1,1,1,1,0,0,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
489,"Coralus_Rocks_001",25,2,"Art\Terrain\_Coralus\Clutter_Coralus_001.m3","Art\Terrain\_Coralus\Clutter_Coralus_002.m3","Art\Terrain\_Coralus\Clutter_Coralus_003.m3","","","",1,1,1,0,0,0,6,6,6,0,0,0,1,1,1,0,0,0,3.12414,3.12414,3.12414,0,0,0,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0,0
490,"Coralus_Rocks_002",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_001.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_002.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_003.m3","","","",0.25,0.35,0.45,0,0,0,6,6,6,0,0,0,0.75,0.25,1,0,0,0,3.12414,3.12414,3.12414,0,0,0,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0,0
491,"Coralus_Plants_000",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_005.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_004.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_004.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_005.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_004.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_005.m3",0.05,0.2,0.2,0.1,0.2,0.2,6,6,6,6,6,6,0.25,0.4,1.5,0.351,1,0.5,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
492,"Coralus_Plants_001",250,0,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_007.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_008.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_006.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_007.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_007.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_006.m3",0.1,0.25,0.2,0.05,0.02,0.2,6,6,6,6,6,6,4.25,2,4.5,3.1,5,6,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
493,"Coralus_Grass_001",100,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_013.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_013.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_011.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_012.m3","",0.2,0.2,0.2,0.2,0.2,0,6,6,6,6,6,0,6,7,3,4,3,0,-3.12414,-3.12414,-3.12414,3.12414,3.12414,0,3.12414,3.12414,3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0
494,"Coralus_Grass_002",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_014.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_015.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_014.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_015.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_013.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_012.m3",0.2,0.3,0.2,0.2,0.1,0.1,6,6,6,6,6,6,8,9,8,10,5,5,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
495,"Coralus_Grass_003",200,0,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_016.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_013.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_013.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_016.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_009.m3",0.3,0.2,0.2,0.1,0.2,0.2,6,6,6,6,6,6,2,4,2,3,3,6,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
496,"Coralus_Seaweed_001",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_010.m3",0.5,0.25,0.25,0.15,0.05,0.1,6,6,6,6,6,6,7,6,7.5,1.75,7.25,4,1.309,1.309,1.309,1.309,1.309,1.309,0.925025,0.925025,0.925025,0.925025,0.925025,0.925025,0,0,0,0,0,0
497,"Coralus_Seaweed_002",200,0,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_011.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_011.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_002.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_001.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_003.m3","",0.5,0.25,0.25,0.01,0.05,0.1,6,6,6,6,0,0,6,7,2.5,1.75,2.25,1,-0.174533,-0.349066,0.0174533,0,0,0,0.20944,0.226893,0,0,0,0,0,0,0,0,0,0
498,"Coralus_Seaweed_003",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_009.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_009.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_009.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_009b.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_009b.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_009b.m3",0.1,0.25,0.25,0.2,0.2,0.2,6,6,6,6,6,6,9,6,7,6,5,6,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
499,"Coralus_Dune_Grass_001",250,2,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_013.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_013.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_012.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_012.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_012.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_013.m3",0.2,2,0.2,0.2,0.2,0.2,6,6,6,6,6,6,5,4,7,7,7,7,0,0,0.0174533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,"Coralus_Dune_Grass_002",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_017.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_017.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_017.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_017c.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_017c.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_017c.m3",0.1,0.15,0.25,0.25,0.25,0.2,6,6,6,6,6,6,1.5,1.5,1,1.5,2,1.23,0.226893,-0.226893,0.20944,-0.436332,-1.0472,-0.20944,-0.191986,0.226893,-0.244346,0.226893,1.11701,0.349066,0,0,0,0,0,0
501,"Coralus_Dune_Grass_003",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_016.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_016.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_016.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_016.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_016.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_016.m3",0.25,0.25,0.25,0.25,0.25,0.2,6,2,6,6,6,6,3.5,3,4,5,5,6,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
502,"Coralus_Dune_Grass_004",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_014.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_014.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_014.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_014.m3","","",0.25,0.25,0.25,0.25,0.25,0.2,4,4,4,4,0,0,3.5,2,2,4,5,1,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
503," Coralus_GrassPlants_000",250,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_017.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_017.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_017.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_017.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_017.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_017.m3",0.2,0.2,0.2,0.2,0.1,0.1,6,6,6,6,6,6,5,4,2.94,5,6,4,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
504,"Coralus_GrassPlants_001",200,0,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_019.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_019.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_019.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_019.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_019.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_019.m3",0.4,0.25,0.25,0.1,0.01,0.01,4,4,4,4,4,4,4,6,5.94,4,4,4,-3.12414,-3.12414,-3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
505,"Coralus_GrassPlants_002",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_018.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_018.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_018.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_018.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_018.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_018.m3",0.4,0.25,0.25,0.1,0.01,0.01,4,4,4,4,4,4,8,7,10.94,7,4,4,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
506,"Geode_Grayscale_000",100,2,"Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_000.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_001.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_000.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_001.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_000.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_001.m3",0.25,0.25,0.25,0.25,0.1,0.1,6,6,6,6,6,6,1,4,3,2,2.75,2.25,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
507,"Coralus_Coral_001",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_020.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_020.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_020.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_020.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_020.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_020.m3",0.2,0.2,0.2,0.2,0.1,0.1,6,6,6,6,6,6,2,4,4,3,4,3,-0.785398,0.994838,0.994838,-0.802852,-0.715585,-0.890118,0.785398,-0.785398,-0.855211,0.680678,0.767945,0.994838,0,0,0,0,0,0
508,"Coralus_Coral_002",100,0,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021b.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021b.m3",0.2,0.2,0.2,0.1,0.2,0.1,6,6,6,6,6,6,2,2,1,1.75,1.75,2,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
509,"Coralus_Coral_003",150,0,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_022.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_022.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_022.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_022.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_022.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_022.m3",0.2,0.2,0.2,0.2,0.1,0.1,4,4,4,4,4,4,4,3,6,3.75,4.75,3,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
510,"Geode_Grayscale_001",10,0,"Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_000.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_001.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_000.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_001.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_000.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_001.m3",0.25,0.25,0.25,0.25,0.1,0.1,6,6,6,6,6,6,3,4,4,5,1.75,1.25,3.12414,-3.12414,-3.12414,3.12414,3.12414,3.12414,-3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
511,"Geode_Grayscale_002",100,0,"Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_002.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_002.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_003.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_003.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_004.m3","Art\Terrain\_Algoroc\_Clutter\Clutter_Algoroc_CrystalGrayscale_004.m3",0.1,0.1,0.25,0.25,0.1,0.1,6,6,6,6,6,6,5,3,4,3,5.75,5.25,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
512,"Coralus_Coral_004",5,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021b.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021b.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_021b.m3",0.2,0.2,0.2,0.1,0.2,0.1,6,6,6,6,6,0,2,1.2,1,1.4,1,1.6,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
513,"Coralus_Sand_000",250,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_001.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_002.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_001.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_001.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_004.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_004.m3",0.2,0.2,0.2,0.2,0.1,0.1,6,0,0,0,0,0,3,3,4,5,2,2,-0.244346,-0.436332,0.366519,-0.349066,0.349066,-0.331613,0.261799,0.610865,-0.383972,0.680678,-0.296706,0.314159,0,0,0,0,0,0
514,"Coralus_Sand_001",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_003.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_003.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_003.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_005.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_005.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_beach_005.m3",0.2,0.2,0.2,0.2,0.1,0.1,6,0,6,6,6,6,1.25,3.5,2,4,2,2,-0.698132,-0.698132,-0.698132,-0.698132,-0.698132,-0.698132,0.698132,0.698132,0.698132,0.698132,0.698132,0.698132,0,0,0,0,0,0
515,"Coralus_Sand_002",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_025.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_024.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_023.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_027.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_027.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_027.m3",0.2,0.2,0.2,0.2,0.5,0.5,6,6,6,6,6,6,2.25,3.5,3,7,7,7,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
516,"Coralus_Sand_003",1,0,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_023.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_024.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_025.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_023.m3","","",0.25,0.25,0.25,0.25,0,0,6,6,6,6,0,0,2,3,1,0.75,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,3.12414,3.12414,3.12414,3.12414,0,0,0,0,0,0,0,0
517,"Coralus_Dirt_001",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_009.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_011.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_009.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_011.m3",0.5,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,6.2,3,4,5.25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,"Coralus_Dirt_002",100,0,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_029.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_029.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_029.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_030.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_030.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_030.m3",0.5,0.2,0.2,0.2,0.2,0.2,6,6,6,6,6,6,2.2,2,3,3.25,3,3,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
519,"Coralus_Dirt_003",200,0,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_033.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_032.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_031.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_033.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_029.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_030.m3",0.5,0.2,0.2,0.2,0.2,0.2,6,6,6,6,6,6,3.2,6,5,3.25,3,4,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,3.12414,0,0,0,0,0,0
520,"Coralus_Dirt_003",200,0,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_031.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_032.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_031.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_029.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_030.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_030.m3",0.5,0.2,0.2,0.2,0.2,0.2,6,6,6,6,6,6,3.2,5,5,3.25,4,3,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
521,"Coralus_Dirt_004",2,0,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_029.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_030.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_029.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_030.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_029.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_030.m3",0.5,0.2,0.2,0.2,0.2,0.2,6,6,6,6,6,6,3.2,5,5,3.25,4,3,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
522,"Coralus_SeaShell_000",50,0,"Art\Terrain\_Coralus\Clutter\Clutter_Coralus_Shells_000.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_Shells_001.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_Shells_002.m3","Art\Terrain\_Coralus\Clutter\Clutter_Coralus_Shells_003.m3","","",0.25,0.25,0.25,0.25,0,0,6,6,6,6,0,0,2.5,1.5,0.5,1.75,2.25,1,-3.12414,-3.12414,-3.12414,-3.12414,0,0,3.12414,3.12414,3.12414,3.12414,0,0,0,0,0,0,0,0
