"ID","description","creatureActionSetId","state","event","orderIndex","delayMS","action","actionData00","actionData01","visualEffectId","prerequisiteId"
8219,"Yes",3529,2,0,2,3000,1,1,1,21590,0
8220,"No",3529,2,0,3,3000,1,1,1,7490,0
8221,"Talking 3",3529,2,0,4,6000,1,1,1,9258,0
8222,"Talking 2",3529,2,0,5,6000,1,1,1,9258,0
8223,"Burning Effect",3530,2,0,0,0,0,0,0,39834,0
8224,"Q6328 - Dots_Pulse_YLW",2111,0,0,0,0,0,0,0,39839,0
8225,"poof",3531,0,0,0,0,0,0,0,16213,0
8226,"rev_envelop",3531,0,0,0,0,0,0,0,31657,0
8227,"Proximity Mine Birth Sound",3532,2,0,0,0,0,0,0,39894,0
8228,"Ghostfield",3533,2,6,0,0,0,0,0,11889,0
8229,"Invisible",3534,2,6,0,0,0,0,0,39978,0
8230,"Pumpkin Body",3534,2,6,0,0,0,0,0,39975,0
8232,"AnyAny Bomb in Hand",3535,2,6,1,0,0,0,0,31638,0
8234,"Invisible",3536,2,6,0,0,0,0,0,39978,0
8235,"Pumpkin Body",3536,2,6,0,0,0,0,0,39976,0
8236,"DrainingOozeSplash_FX",3537,0,0,0,0,0,0,0,40000,0
8238,"On Death Explosion",3538,2,1,0,0,0,0,0,39687,0
8239,"On Death Explosion",3539,2,1,0,0,0,0,0,39688,0
8240,"Fire",3540,0,6,0,0,0,1,1,13896,0
8241,"Wait Random",3540,0,6,1,0,5,2000,4000,0,0
8242,"Birth",1636,0,0,0,0,0,0,0,19404,0
8243,"Eldan Security Beam - Projector - Hazard ",3541,2,0,0,0,0,0,0,40120,0
8244,"WaterTwisterLoopingSound",3542,0,0,0,0,0,0,0,40167,0
8245,"Idle",3543,0,0,0,0,4,4000,8000,40210,0
8246,"Scan",3543,0,0,1,0,4,4000,4000,40211,0
8247,"Data",3543,0,0,2,0,5,4000,4000,40212,0
8249,"",3544,2,0,0,0,0,0,0,40219,0
8250,"Apply Energy VFX",3545,2,0,0,0,0,0,0,40278,0
8252,"Blue Holo Shader",3546,2,6,0,0,0,0,0,34593,0
8253,"Birth Anim",3547,2,0,0,0,0,0,0,40398,0
8254,"Void VFX",3548,2,0,0,0,0,0,0,21698,0
8255,"Dirt Impact",3548,2,0,0,0,0,0,0,21699,0
8256,"Anchor",3548,2,0,0,0,0,0,0,40337,0
8257,"Green Aura",3548,2,0,0,0,0,0,0,36738,0
8259,"Any On Birth",3550,2,0,0,0,0,0,0,40367,0
8260,"Incinerate Doll",3551,2,1,0,0,0,0,0,19566,0
8261,"OT_BUFF_SMOKE",3552,0,6,0,0,0,0,0,10557,0
8262,"Default_NPCTelegraph_Loop_02",3553,2,6,0,0,0,0,0,43231,0
8263,"OT_Aura_Light_RED.m3 (Base) [Inf] (Size 0.2)",3554,2,0,0,0,0,0,0,40438,0
8264,"OT_Aura_Light_RED.m3 (Base) [Inf] (Size 0.2)",3554,2,6,0,0,0,0,0,40438,0
8266,"Animate",3557,2,6,0,0,0,0,0,40462,0
8267,"vomit",3557,2,6,1,0,0,0,0,40464,0
8268,"Spawnin",3558,2,0,0,0,0,1,0,7595,0
8269,"Ready",3558,2,0,0,0,0,0,0,2499,0
8270,"stand state 0 idle",3557,0,6,2,0,5,0,0,40494,0
8271,"w3045 - Teleporter Rez in Effect - PWM",3559,2,0,0,0,0,0,0,40502,0
8272,"Teleport In Viz",3560,0,0,0,0,0,0,0,40508,0
8273,"State_Posed [Infinite]",3561,0,0,0,0,0,1,0,40799,0
8274,"Spider Poof",3561,2,0,1,0,0,2,0,40527,0
8275,"",3562,0,0,0,0,0,0,0,40537,0
8276,"",3563,0,0,0,0,0,0,0,40543,0
8277,"Empty",3237,0,0,0,5000,0,0,0,19409,0
8278,"Bomb_Idle_Sound",3564,2,0,0,0,0,0,0,40613,0
8279,"Burnable Strain Objects - Smoke",3565,0,0,0,0,0,0,0,40617,0
8280,"Burnable Strain Objects - Smoke",2522,0,0,0,0,0,0,0,40617,0
8281,"Jack Birth VFX (Acid)",3566,2,0,0,0,0,0,0,29865,0
8282,"Jack Birth Animation",3566,2,0,0,0,0,0,0,44125,0
8283,"Jack Death VFX (Acid)",3566,2,1,0,0,0,0,0,40642,0
8284,"Jack Death VFX (Invisible)",3566,2,1,0,0,0,0,0,40646,0
8285,"Looping Sound",3567,2,0,0,0,0,0,0,40691,0
8286,"Treat Box Confetti",3568,2,0,0,0,0,0,0,40742,0
8287,"Birth Animation",3569,2,0,0,0,0,0,0,30869,0
8288,"Death FX",3569,2,1,0,3500,0,0,0,22169,0
8289,"Birth FX",3569,2,0,1,0,0,0,0,35440,0
8290,"Visual",3570,0,0,0,0,0,0,0,40770,0
8291,"Visual",3570,0,0,0,0,0,0,0,40774,0
8292,"Visual",3571,0,0,0,0,0,0,0,40770,0
8294,"Teleport in",3572,0,0,0,3000,0,0,0,40817,0
8296,"Charge Shield",3572,0,0,1,2000,0,0,0,24627,0
8297,"Shadeling Spawn Shout - JDT",3514,2,0,0,0,0,0,0,2856,0
8298,"Shield Up",3572,0,0,2,0,0,0,0,24633,0
8299,"Derez Birth",3573,0,0,0,0,0,0,0,40857,0
8301,"Tether_sound",2143,2,0,0,0,0,0,0,40452,0
8302,"Hologram",3574,0,0,0,0,0,0,0,24490,0
8303,"Base Glow",3575,0,0,0,0,0,0,0,0,0
8304,"Glowy",3576,2,0,0,0,0,0,0,40926,0
8305,"AP_State1_State0 - AP_State0_Idle",3577,0,0,0,0,0,0,0,40951,0
8306,"",3578,2,0,0,0,0,0,0,35450,0
8307,"",3578,2,0,0,0,0,0,0,41991,0
8308,"Electric Current FX",3579,2,0,0,0,0,0,0,41993,0
8309,"Healing Anim",3580,2,6,0,0,0,0,0,41994,0
8310,"Healing Anim",3581,2,6,0,0,0,0,0,41995,0
8311,"Healing Effect",3581,2,6,0,0,0,0,0,42019,0
8313,"blank",3582,0,0,0,0,2,1,5,42034,0
8314,"dead 1",3582,0,0,1,0,1,6,0,9811,0
8315,"dead 2",3582,0,0,2,0,1,6,0,7466,0
8316,"dead 3",3582,0,0,3,0,1,6,0,7467,0
8317,"dead 4",3582,0,0,4,0,1,6,0,7468,0
8318,"dead 5",3582,0,0,5,0,1,6,0,7469,0
8319,"blank 2",3582,0,0,6,0,0,0,0,42034,0
8321,"Invisible",3583,2,6,0,0,0,0,0,39978,0
8322,"Pumpkin Body",3583,2,6,0,0,0,0,0,42042,0
8323,"Fieldstudy Icon Death",3584,2,1,0,0,0,0,0,40483,0
8325,"Fieldstudy Icon Guard",3585,2,6,0,0,0,0,0,40478,0
8326,"Eldan Telepathy",3586,2,6,0,0,0,0,0,40541,0
8327,"Fieldstudy Icon Combat",3584,1,2,0,0,0,0,0,40471,0
8328,"On Birth - Default_Stun [Infinite]",3587,2,0,0,0,0,0,0,2766,0
8329,"On Exit Combat - Default_Stun [Infinite]",3587,2,3,0,0,0,0,0,2766,0
8330,"On Unaware - Default_Stun [Infinite]",3587,2,5,0,0,0,0,0,2766,0
8331,"Fieldstudy Corrupted Icon",3587,2,6,0,0,0,0,0,40484,0
8332,"Fieldstudy Icon Death",3588,2,1,0,0,0,0,0,40498,0
8333,"Fieldstudy Icon Combat",3588,1,2,0,0,0,0,0,40496,0
8334,"Fieldstudy Icon Guard",3589,2,6,0,0,0,0,0,40497,0
8335,"On Birth - Default_Stun [Infinite]",3590,2,0,0,0,0,0,0,2766,0
8336,"On Exit Combat - Default_Stun [Infinite]",3590,2,3,0,0,0,0,0,2766,0
8337,"On Unaware - Default_Stun [Infinite]",3590,2,5,0,0,0,0,0,2766,0
8338,"Fieldstudy Corrupted Icon",3590,2,6,0,0,0,0,0,40499,0
8339,"Default_Emote_Cheer",3591,2,0,0,0,0,0,0,7692,0
8340,"Envelop",3381,0,0,0,0,0,0,0,21098,0
8341,"Envelop",3382,0,0,0,0,0,0,0,21098,0
8342,"Envelop",3383,0,0,0,0,0,0,0,21098,0
8343,"Invisibility",3592,2,6,0,0,0,0,0,19474,0
8344,"Fire",3593,0,0,0,0,0,1,0,44132,0
8345,"Flaming Dummy",3593,0,0,1,0,0,0,0,42170,0
8346,"Green Shader",3595,2,6,0,0,0,0,0,20846,0
8347,"envelop",3596,0,0,0,0,0,0,0,29382,0
8348,"envelop",3596,0,1,0,0,0,0,0,30841,0
8349,"Square data",3597,0,0,0,0,0,0,0,42195,0
8350,"Center Sparks Visual 1",3598,2,0,0,0,0,0,0,42223,0
8351,"Oge_Fog_Base",3599,2,6,0,0,0,0,0,42231,0
8352,"Invisible",3600,2,6,0,0,0,0,0,39978,0
8353,"Pumpkin Body",3600,2,6,0,0,0,0,0,42232,0
8354,"fog",3534,2,6,0,0,0,0,0,42239,0
8355,"fog",3536,2,6,0,0,0,0,0,42239,0
8356,"fog",3583,2,6,0,0,0,0,0,42239,0
8357,"fog",3600,2,6,0,0,0,0,0,42239,0
8358,"SFX",3407,2,0,1,0,0,0,0,42238,0
8361,"Shadeling Spawn VFX - JDT",3601,2,1,0,0,0,0,0,39708,0
8362,"Shadeling Spawn Shout - JDT",3601,2,1,0,0,0,0,0,28942,0
8363,"Spider Poof",3602,2,0,1,0,0,0,0,40527,0
8364,"Flash",3603,2,1,0,0,0,0,0,42360,0
8365,"w3045 - Red Orb Despawn Effect - PWM",3604,2,1,0,0,0,0,0,42358,0
8366,"w3045 - Blue Orb Despawn Effect - PWM",3605,2,1,0,0,0,0,0,42364,0
8367,"w3045 - Green Orb Despawn Effect - PWM",3606,2,1,0,0,0,0,0,42363,0
8368,"w3045 - Yellow Orb Despawn Effect - PWM",3607,2,1,0,0,0,0,0,42365,0
8369,"SFX on death",3608,2,1,0,0,0,0,0,42404,0
8370,"Birth",3609,0,0,0,0,0,0,0,34112,0
8377,"catch fire",3612,2,0,0,0,0,0,0,24216,0
8379,"Chua dance step 2",3612,2,0,2,1000,0,0,0,23595,0
8380,"chua dance step 3",3612,2,0,3,833,0,0,0,23596,0
8381,"chua dance step 4",3612,2,0,4,5834,0,0,0,23597,0
8382,"chua dance step 5",3612,2,0,5,4300,0,0,0,23599,0
8383,"chua dance step 6",3612,2,0,6,1500,0,0,0,23600,0
8384,"chua dance step 7",3612,2,0,7,1500,0,0,0,23603,0
8385,"chua dance step 8",3612,2,0,8,1000,0,0,0,23604,0
8386,"chua dance step 9",3612,2,0,9,1067,0,0,0,23605,0
8387,"chua dance step 10",3612,2,0,10,1000,0,0,0,23606,0
8388,"chua dance step 11",3612,2,0,11,2000,1,1,0,23607,0
8389,"SFX",1567,0,0,0,0,0,0,0,42280,0
8390,"Fireworks",3613,2,0,0,1500,4,0,0,42420,0
8391,"Fireworks",3613,2,0,1,3500,5,0,0,42420,0
8392,"On Enter Combat Visual",3614,2,2,0,0,0,0,0,42440,0
8394,"Any/Any FX",3616,2,6,0,0,0,0,0,42443,0
8395,"Any/Any FX",3616,2,6,0,0,0,0,0,42445,0
8396,"On Enter Combat Visual",3610,2,2,0,0,0,0,0,42417,0
8397,"On Exit Combat Visual",3610,2,3,0,0,0,0,0,42417,0
8398,"Dance",3617,2,6,0,0,0,0,0,42448,0
8399,"Double Roll",3618,0,0,1,1000,0,0,0,42449,0
8400,"Jump Up",3618,0,0,2,1000,0,0,0,42450,0
8401,"Wave to the Crowd",3618,0,0,3,1000,0,0,0,42451,0
8403,"On Enter Combat Visual 2",3610,2,2,0,0,0,0,0,42454,0
8405,"Intro - Tribal Dance",3618,0,0,0,4000,0,0,0,45436,0
8406,"On Exit Combat Visual 2",3610,2,3,0,0,0,0,0,42454,0
8407,"Cheer Loop",3618,0,0,4,1750,1,4,0,42452,0
8408,"On Exit Combat Visual 3",3610,2,3,0,0,0,0,0,42584,0
8409,"On Enter Combat Visual 3",3610,2,2,0,0,0,0,0,42584,0
8410,"Birth",3617,2,0,0,0,0,0,0,39708,0
8411," TX_MwaHaHaHa OGE BIRTH",3619,0,0,0,0,0,0,0,42463,0
8412," TX_MwaHaHaHa OGE EXIT COMBAT",3619,0,3,0,0,0,0,0,42463,0
8413,"Intro - Tribal Dance",3620,0,0,0,9000,0,0,0,45438,0
8414,"Flares",3620,0,0,2,1100,0,0,0,42457,0
8416,"Jump Up",3620,0,0,3,1200,0,0,0,42458,0
8417,"Wave to the Crowd",3620,0,0,4,1400,0,0,0,42459,0
8418,"Cheer Loop",3620,0,0,5,1750,1,5,0,42452,0
8419,"Glass",3621,0,0,0,0,0,0,0,42456,0
8420,"Use",3621,0,0,0,0,0,0,0,1365,0
8421,"Jump Up",3620,0,0,1,1000,0,0,0,42458,0
8422,"Ghost",3617,0,0,0,0,0,0,0,23912,0
8423,"Birth",3622,2,0,0,0,0,0,0,39708,0
8424,"Shadeling Spawn Shout - JDT",3622,2,0,0,0,0,0,0,2856,0
8425,"Dance",3622,2,0,0,2000,0,0,0,42448,0
8426,"Ghost",3622,0,0,0,0,0,0,0,20194,0
8427,"Intro - Tribal Dance",3623,0,0,0,28000,0,0,0,45441,0
8428,"Point",3623,0,0,1,1000,0,0,0,42464,0
8429,"Bro Fist Pumping",3623,0,0,2,3100,0,0,0,42465,0
8430,"Double Finger Guns",3623,0,0,3,733,0,0,0,42467,0
8432,"Cheer Loop",3623,0,0,4,3750,1,4,0,42452,0
8434,"On Exit Combat Visual",3614,2,3,0,0,0,0,0,42440,0
8435,"On Enter Combat Visual",3615,2,2,0,0,0,0,0,42574,0
8436,"On Exit Combat Visual",3615,2,3,0,0,0,0,0,42574,0
8437,"Wait",3624,0,0,0,20000,0,0,0,45439,0
8438,"Flex",3624,0,0,1,4000,0,0,0,42466,0
8439,"Big Flip",3624,0,0,2,1550,0,0,0,42469,0
8441,"Cheer Loop",3624,0,0,3,3750,1,3,0,42452,0
8443,"Intro - Tribal Dance",3626,2,0,0,3900,0,0,0,45477,0
8444,"Sprinkler Fist",3626,2,0,1,4000,0,0,0,42487,0
8445,"YES",3626,2,0,2,1000,0,0,0,42491,0
8447,"Cheer Loop",3626,2,0,3,1750,1,3,3,40823,0
8448,"Intro - Tribal Dance",3627,2,0,0,28000,0,0,0,45481,0
8449,"Flex",3627,2,0,1,4300,0,0,0,45486,0
8450,"Flip",3627,2,0,2,900,0,0,0,42493,0
8451,"Cheer Loop",3627,2,0,3,3750,1,3,3,40830,0
8452,"Intro - Tribal Dance",3628,2,0,0,9500,0,0,0,45479,0
8453,"Double Jump",3628,2,0,1,1000,0,0,0,42493,0
8454,"Michael Jackson Pose (Esper Cast Loop 07)",3628,2,0,2,2000,0,0,0,42494,0
8455,"Cheer Loop",3628,2,0,3,3750,1,3,0,40828,0
8456,"Invisible",3629,2,1,0,0,0,0,0,20808,0
8457,"Digital Burst",3629,2,1,0,0,0,0,0,42497,0
8458,"Digital Burst",3629,2,1,0,0,0,0,0,42497,0
8459,"Intro - Tribal Dance",3630,2,0,0,20000,0,0,0,45480,0
8461,"Flares",3630,2,0,1,2100,0,0,0,45484,0
8463,"Bow",3630,2,0,2,2000,0,0,0,45485,0
8464,"Cheer Loop",3630,2,0,3,1750,1,3,3,40829,0
8465,"Center Sparks Visual 2",3598,2,0,0,0,0,0,0,42508,0
8466,"Center Sparks Visual 3",3598,2,0,0,0,0,0,0,42509,0
8467,"Spawn in VFX",3631,0,0,0,0,0,0,0,35440,0
8468,"Hot Lixx",3632,0,0,0,4400,0,0,0,42523,0
8469,"Double Power Chord",3632,0,0,1,1600,0,0,0,42522,0
8470,"Double Wall Pound",3632,0,0,2,2334,0,0,0,42516,0
8471,"Flex",3632,0,0,3,5233,0,0,0,42517,0
8472,"Sassy",3632,0,0,4,4057,0,0,0,42518,0
8473,"Double Loot Grab",3632,0,0,5,1914,1,0,0,42521,0
8474,"Fist Pumpin",3633,0,0,0,2668,0,0,0,42538,0
8475,"jump smash",3633,0,0,1,1334,0,0,0,23779,0
8476,"Twirly Jump",3633,0,0,2,1000,0,0,0,42534,0
8485,"Long Guns",3633,0,0,3,5600,0,0,0,23790,0
8486,"Super Twirly",3633,0,0,4,3000,1,0,0,42537,0
8487,"SFX",3157,2,0,0,0,0,0,0,14887,0
8488,"Hover Walk",3634,2,6,0,0,0,1,0,42561,0
8489,"Ghost White",3634,2,6,1,0,0,2,0,43217,0
8490,"[DS] e395 - Life - Summon Caretaker",3635,2,0,0,0,0,0,0,42213,0
8491,"[DS] e395 - Life - Summon Scrab",3636,2,0,0,0,0,0,0,42211,0
8492,"On Death Visual",3611,2,1,0,0,0,0,0,42555,0
8493,"Spawn in VFX",3637,2,0,0,0,0,0,0,42576,0
8494,"Death VFX",3637,2,1,0,0,0,0,0,42577,0
8495,"Spawn in VFX",3638,2,0,0,0,0,0,0,42580,0
8496,"Death VFX",3638,2,1,0,0,0,0,0,42581,0
8499,"",3640,2,0,0,0,0,0,0,42631,0
8500,"Burrow Up Anim",3641,2,0,0,0,0,0,0,42639,0
8501,"Burrow Up VFX",3641,2,0,0,0,0,0,0,42640,0
8503,"Avatus Death after delay",3643,2,0,0,0,0,0,0,42665,0
8504,"Caretaker Death after Delay",3644,2,0,0,0,0,0,0,42666,0
8505,"Exo-Lab Teleport in",3645,0,0,0,0,0,0,0,11770,0
8506,"Teleport FX",3645,0,0,0,0,0,0,0,11757,0
8507,"Teleport Sound",3645,0,0,0,0,0,0,0,20364,0
8508,"Waist Glow",3629,2,6,0,0,0,0,0,42692,0
8510,"Splat VFX",3647,2,0,0,0,0,0,0,42693,0
8511,"Anchor",3647,2,0,0,0,0,0,0,42701,0
8512,"Vortex_Audio",3489,2,0,0,0,0,0,0,40167,0
8513,"SFX",2964,2,0,0,0,0,0,0,42731,0
8514,"w3045 - Green Logic Burst - PWM",3648,2,0,0,0,0,0,0,42734,0
8515,"w3045 - Green Logic Burst - Chest - PWM",3649,2,0,0,0,0,0,0,42757,0
8516,"Stars sprayup",3650,0,0,0,0,0,0,0,42769,0
8519,"Exile Visual",3560,0,0,0,0,0,0,0,42777,19
8520,"Dominion Visual",3560,0,0,0,0,0,0,0,42776,18
8521,"Default_NPCTelegraph_Loop_04 - 5s - MLB9",3651,2,0,0,0,0,0,0,42535,0
8522,"Fieldstudy Icon Guard",3652,2,6,0,0,0,0,0,42835,0
8530,"Energy Birth FX",3545,2,0,0,0,0,0,0,42852,0
8532,"Coorupted Agressive Icon",3655,2,6,0,0,0,0,0,42840,0
8534,"Hologram Shader",3656,2,6,0,0,0,0,0,42871,0
8535,"Hologram Shader",3657,2,6,0,0,0,0,0,42870,0
8536,"Hologram Shader",3658,2,6,0,0,0,0,0,42869,0
8537,"Default - Cry Animation w/ Human Male sound",3659,2,6,0,0,0,0,0,42875,0
8538,"Grimwort SFX",3439,0,6,1,0,0,0,0,31560,0
8539,"Grimwort SFX",3660,2,0,0,0,0,0,0,38119,0
8542,"Strain fx",3661,0,0,0,0,0,0,0,42939,0
8543,"Starting Random Wait",3662,0,0,0,0,4,1000,5000,8500,0
8544,"Laser_Orbital_Vertical_10mR_RED",3662,0,0,2,1900,1,5,5,42936,0
8545,"Laser_Orbital_20d_10mR_RED",3662,0,0,3,1900,1,5,5,42935,0
8547,"Random Go To",3662,0,0,1,0,2,2,3,8500,0
8548,"Dust envelop on death",3663,2,1,0,0,0,0,0,30066,0
8549,"SFX Rocks",3663,2,1,0,0,0,0,0,42288,0
8550,"SFX",2332,2,0,1,0,1,2,0,42271,0
8551,"Rez In VFX",3664,2,0,0,0,0,0,0,42949,0
8554,"Selection Visual",3667,2,0,0,0,0,0,0,42966,0
8555,"SFX",1494,2,6,0,0,0,0,0,42281,0
8556,"SFX - corpse explosion",3668,2,1,0,0,0,0,0,42280,0
8557,"SFX",1674,2,1,0,0,0,0,0,42274,0
8559,"Envelop_DeRez_Reverse_BLU.m3 (Base) [2.5s]",3670,0,0,0,0,0,0,0,20331,0
8561,"Orientation",3669,0,0,0,0,0,0,0,43001,0
8562,"Envelop_DeRez_Reverse_BLU.m3 (Base) [2.5s]",3671,0,0,0,0,0,0,0,20331,0
8564,"Envelop_DeRez_Reverse_BLU.m3 (Base) [2.5s]",3669,0,0,0,0,0,0,0,20331,0
8565,"Crosshair",3672,2,0,0,0,0,0,0,43004,0
8568,"Ring",3673,2,0,0,0,0,0,0,43039,0
8569,"Disc",3673,2,0,0,0,0,0,0,43036,0
8570,"[Datascape] Eldan Sentinels - Holdout - Spawn",3674,2,0,0,0,0,0,0,20929,0
8571,"[Datascape] Eldan Sentinels - Holdout - Spawn",3674,2,0,0,750,0,0,0,20925,0
8572,"Spin",3674,2,0,1,1000,0,0,0,17656,0
8573,"[Datascape] Eldan Sentinels - Holdout - Spawn",3675,2,0,0,0,0,0,0,20929,0
8574,"[Datascape] Eldan Sentinels - Holdout - Spawn",3675,2,0,0,750,0,0,0,20925,0
8575,"Flex",3675,2,0,1,1000,0,0,0,18404,0
8576,"[Datascape] Eldan Sentinels - Holdout - Spawn",3676,2,0,0,0,0,0,0,20929,0
8577,"[Datascape] Eldan Sentinels - Holdout - Spawn",3676,2,0,0,1250,0,0,0,20925,0
8579,"[Datascape] Eldan Sentinels - Holdout - Spawn",3677,2,0,0,0,0,0,0,20929,0
8580,"[Datascape] Eldan Sentinels - Holdout - Spawn",3677,2,0,0,750,0,0,0,20925,0
8581,"Flex",3677,2,0,1,1000,0,0,0,30651,0
8582,"[Datascape] Eldan Sentinels - Holdout - Spawn",3678,2,0,0,0,0,0,0,20929,0
8583,"[Datascape] Eldan Sentinels - Holdout - Spawn",3678,2,0,0,750,0,0,0,20925,0
8584,"Land",3678,2,0,1,1000,0,0,0,12916,0
8585,"[Datascape] Eldan Sentinels - Holdout - Spawn",3679,2,0,0,0,0,0,0,20929,0
8586,"[Datascape] Eldan Sentinels - Holdout - Spawn",3679,2,0,0,750,0,0,0,20925,0
8587,"Jump Punch",3679,2,0,1,1000,0,0,0,2779,0
8588,"[Datascape] Eldan Sentinels - Holdout - Spawn",3680,2,0,0,0,0,0,0,20929,0
8589,"[Datascape] Eldan Sentinels - Holdout - Spawn",3680,2,0,0,750,0,0,0,20925,0
8590,"Jump Punch",3680,2,0,1,1000,0,0,0,11752,0
8591,"[Datascape] Eldan Sentinels - Holdout - Spawn",3681,2,0,0,0,0,0,0,20929,0
8592,"[Datascape] Eldan Sentinels - Holdout - Spawn",3681,2,0,0,750,0,0,0,20925,0
8593,"Level",3681,2,0,1,1000,0,0,0,1391,0
8594,"[Datascape] Eldan Sentinels - Holdout - Spawn",3682,2,0,0,0,0,0,0,20929,0
8595,"[Datascape] Eldan Sentinels - Holdout - Spawn",3682,2,0,0,750,0,0,0,20925,0
8596,"Level",3682,2,0,1,1000,0,0,0,10798,0
8597,"[Datascape] Eldan Sentinels - Holdout - Spawn",3683,2,0,0,0,0,0,0,20929,0
8598,"[Datascape] Eldan Sentinels - Holdout - Spawn",3683,2,0,0,750,0,0,0,20925,0
8599,"Shout",3683,2,0,1,1000,0,0,0,16249,0
8600,"[Datascape] Eldan Sentinels - Holdout - Spawn",3684,2,0,0,0,0,0,0,20929,0
8601,"[Datascape] Eldan Sentinels - Holdout - Spawn",3684,2,0,0,750,0,0,0,20925,0
8602,"Flex",3684,2,0,1,1000,0,0,0,30651,0
8603,"[Datascape] Eldan Sentinels - Holdout - Spawn",3685,2,0,0,0,0,0,0,20929,0
8604,"[Datascape] Eldan Sentinels - Holdout - Spawn",3685,2,0,0,750,0,0,0,20925,0
8605,"Fist Pump",3685,2,0,1,1000,0,0,0,20990,0
8606,"[Datascape] Eldan Sentinels - Holdout - Spawn",3686,2,0,0,0,0,0,0,20929,0
8607,"[Datascape] Eldan Sentinels - Holdout - Spawn",3686,2,0,0,750,0,0,0,20925,0
8608,"Taunt",3686,2,0,1,1000,0,0,0,43056,0
8609,"[Datascape] Eldan Sentinels - Holdout - Spawn",3687,2,0,0,0,0,0,0,20929,0
8610,"[Datascape] Eldan Sentinels - Holdout - Spawn",3687,2,0,0,750,0,0,0,20925,0
8611,"Rudo",3687,2,0,1,1000,0,0,0,43057,0
8612,"OnDeath - Strain Thorns",3688,2,1,0,0,0,0,0,42926,0
8613,"Dirt - splosion",3689,2,0,0,0,0,0,0,8507,0
8615,"w3045- De-Rez - Envelop_DeRez_RED.m3 (Base) [inf]",3691,2,1,0,0,0,0,0,43164,0
8616,"w3045 - Rez In ",3691,0,0,0,0,0,0,0,25559,0
8617,"W3045 - De-Rez - Envelop_DeRez_GRN (inf)",3692,0,1,0,0,0,0,0,43165,0
8618,"w3045 - Rez In - Green",3692,0,0,0,0,0,0,0,29379,0
8620,"SFXon birth",3694,2,0,0,0,0,0,0,42731,0
8621,"SFX on death",3694,2,1,1,0,0,0,0,43205,0
8622,"pink hearts on head",3695,2,0,0,0,0,0,0,1326,0
8623,"Effect_One",3696,2,0,0,0,0,0,0,29447,0
8624,"Effect_Dealyed",3696,2,0,1,0,0,1,1,29492,0
8625,"Wisps",3634,2,6,2,0,0,3,0,43215,0
8626,"Envelop_DeRez_Reverse_GRN",3553,2,6,0,0,0,0,0,43232,0
8627,"SFX",3697,2,1,0,0,0,0,0,42273,0
8628,"Default_Stand",3698,2,6,1,0,0,1,0,1468,0
8629,"Hologram Shader",3698,2,6,0,0,0,1,0,42869,0
8630,"w3045- De-Rez - Envelop_DeRez_RED.m3 (Base) [inf]",3699,0,1,0,6000,0,0,0,43164,0
8631,"w3045 - Rez In ",3699,0,0,0,0,0,0,0,25559,0
8632,"W3045 - De-Rez - Envelop_DeRez_GRN (inf)",3700,2,1,0,0,0,0,0,43274,0
8633,"w3045 - Rez In - Green",3700,0,0,0,0,0,0,0,29379,0
8634,"Spawn - Swarm 0",3701,2,6,0,0,0,1,0,43267,0
8635,"Spawn - Swarm 1",3701,2,6,1,0,0,2,0,43269,0
8636,"Spawn - Swarm 2",3701,2,6,2,0,0,3,0,43270,0
8637,"Spawn - Swarm 3",3701,2,6,3,0,0,4,0,43271,0
8638,"W3045 - Hide Unit - PWM (7800 Delay)",3700,2,1,0,0,0,0,0,43276,0
8639,"W3045 - Hide Unit - PWM ",3691,2,1,0,0,0,0,0,43277,0
8640,"W3045 - Hide Unit - PWM (1800 Delay)",3692,2,1,0,0,0,0,0,43277,0
8641,"Nanite",3702,2,6,0,0,0,1,0,43292,0
8642,"Ghost Effect",3701,2,6,4,0,0,0,0,42549,0
8643,"Oozing Bubbles",3702,2,6,1,0,0,2,0,43295,0
8644,"Corrosive Spray",3702,2,6,2,0,0,0,0,43301,0
8645,"GoopyHand Left",3703,0,0,0,0,0,0,0,43307,0
8646,"GoopyHand Right",3703,0,0,0,0,0,0,0,43308,0
8648,"Eye Stalk Spawn Puff",3438,2,0,0,0,0,0,0,43341,0
8650,"looping dance",3704,2,6,0,0,0,0,0,40831,0
8651,"Infinite lava geyser on birth",3705,0,0,0,0,0,0,0,43345,0
8652,"Ghost Shader",3706,2,6,0,0,0,0,0,14218,0
8653,"Ghost Shader",3706,2,1,0,0,0,0,0,14218,0
8654,"Float",3706,2,6,0,0,0,0,0,23214,0
8655,"looping dance",3707,2,0,0,0,0,0,0,40823,0
8656,"looping dance",3708,2,0,0,0,0,0,0,43356,0
8657,"looping dance",3709,2,0,0,0,0,0,0,40829,0
8658,"Top Hat",3710,2,0,0,0,0,0,0,43363,0
8660,"Infinite lava geyser on birth",3711,0,0,0,0,0,0,0,43367,0
8661,"Default_Emote_Cry",3712,2,6,0,0,0,0,0,10000,0
8666,"Right Eye Tears",3712,2,6,0,0,0,0,0,43381,0
8667,"Left Eye Tears",3712,2,6,0,0,0,0,0,43380,0
8668,"Water Base",3712,2,6,0,0,0,0,0,43382,0
8669,"Blue Shader",3712,2,6,0,0,0,0,0,43383,0
8670,"Default_Emote_Cheer",3713,2,6,0,0,0,0,0,12914,0
8673,"Music Base",3713,2,6,0,0,0,0,0,43385,0
8674,"Green Shader",3713,2,6,0,0,0,0,0,43386,0
