"ID","description","item2TypeId","objectModel","objectModelL","objectTexture0","objectTexture1","modelTextureIdObject00","modelTextureIdObject01","skinnedModel","skinnedModelL","skinnedTexture0","skinnedTexture1","modelTextureIdSkinned00","modelTextureIdSkinned01","attachedModel","modelAttachmentIdAttached","attachedTexture0","attachedTexture1","modelTextureIdAttached00","modelTextureIdAttached01","componentRegionFlags","componentPriority","skinMaskMap","skinColorMap","skinNormalMap","skinDyeMap","armorMaskMap","armorColorMap","armorNormalMap","armorDyeMap","modelMeshId00","modelMeshId01","modelMeshId02","modelMeshId03","soundImpactDescriptionId","ItemVisualTypeId","soundReplaceDescriptionId","itemColorSetId","dyeChannelFlags","modelPoseId","modelPoseBlend","shaderPreset00","shaderPreset01"
6295,"CHR_Aurin_M_Eye_Purple_01",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Purple_01_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6296,"CHR_Aurin_M_Eye_Red_01",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Red_01_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6297,"CHR_Aurin_M_Eye_Orange_01",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Orange_01_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6298,"CHR_Aurin_M_Eye_Grey_01",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Grey_01_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6299,"CHR_Aurin_M_Eye_Brown_01",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Brown_01_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6300,"CHR_Aurin_M_Eye_GreenYellow_01",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_GreenYellow_01_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6301,"CHR_Aurin_M_Eye_Green_01",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Green_01_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6302,"CHR_Aurin_M_Eye_Gold_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Gold_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6303,"CHR_Aurin_M_Eye_Gold_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Gold_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6304,"CHR_Aurin_M_Eye_Gold_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Gold_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6305,"CHR_Aurin_M_Eye_Gold_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Gold_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6306,"CHR_Aurin_M_Eye_Gold_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Gold_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6307,"CHR_Aurin_M_Eye_Gold_07",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Gold_07_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6308,"CHR_Aurin_M_Eye_Gold_08",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Gold_08_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6309,"CHR_Aurin_M_Eye_Fuchia_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Fuchia_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6310,"CHR_Aurin_M_Eye_Fuchia_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Fuchia_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6311,"CHR_Aurin_M_Eye_Fuchia_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Fuchia_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6312,"CHR_Aurin_M_Eye_Fuchia_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Fuchia_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6313,"CHR_Aurin_M_Eye_Fuchia_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Fuchia_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6314,"CHR_Aurin_M_Eye_Fuchia_07",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Fuchia_07_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6315,"CHR_Aurin_M_Eye_Fuchia_08",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Fuchia_08_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6316,"CHR_Aurin_M_Eye_White_01",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_White_01_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6317,"CHR_Aurin_M_Eye_White_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_White_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6318,"CHR_Aurin_M_Eye_White_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_White_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6319,"CHR_Aurin_M_Eye_White_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_White_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6320,"CHR_Aurin_M_Eye_White_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_White_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6321,"CHR_Aurin_M_Eye_White_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_White_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6322,"CHR_Aurin_M_Eye_White_07",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_White_07_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6323,"CHR_Aurin_M_Eye_White_08",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_White_08_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6324,"CHR_Aurin_M_Eye_DarkBlue_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_DarkBlue_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6325,"CHR_Aurin_M_Eye_DarkBlue_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_DarkBlue_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6326,"CHR_Aurin_M_Eye_DarkBlue_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_DarkBlue_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6327,"CHR_Aurin_M_Eye_DarkBlue_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_DarkBlue_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6328,"CHR_Aurin_M_Eye_DarkBlue_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_DarkBlue_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6329,"CHR_Aurin_M_Eye_DarkBlue_07",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_DarkBlue_07_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6330,"CHR_Aurin_M_Eye_DarkBlue_08",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_DarkBlue_08_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6331,"CHR_Aurin_M_Eye_Purple_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Purple_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6332,"CHR_Aurin_M_Eye_Purple_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Purple_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6333,"CHR_Aurin_M_Eye_Purple_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Purple_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6334,"CHR_Aurin_M_Eye_Purple_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Purple_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6335,"CHR_Aurin_M_Eye_Purple_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Purple_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6336,"CHR_Aurin_M_Eye_Purple_07",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Purple_07_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6337,"CHR_Aurin_M_Eye_Purple_08",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Purple_08_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6338,"CHR_Aurin_M_Eye_Red_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Red_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6339,"CHR_Aurin_M_Eye_Red_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Red_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6340,"CHR_Aurin_M_Eye_Red_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Red_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6341,"CHR_Aurin_M_Eye_Red_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Red_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6342,"CHR_Aurin_M_Eye_Red_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Red_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6343,"CHR_Aurin_M_Eye_Red_07",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Red_07_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6344,"CHR_Aurin_M_Eye_Red_08",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Red_08_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6345,"CHR_Aurin_M_Eye_Orange_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Orange_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6346,"CHR_Aurin_M_Eye_Orange_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Orange_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6347,"CHR_Aurin_M_Eye_Orange_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Orange_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6348,"CHR_Aurin_M_Eye_Orange_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Orange_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6349,"CHR_Aurin_M_Eye_Orange_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Orange_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6350,"CHR_Aurin_M_Eye_Orange_07",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Orange_07_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6351,"CHR_Aurin_M_Eye_Orange_08",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Orange_08_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6352,"CHR_Aurin_M_Eye_Grey_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Grey_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6353,"CHR_Aurin_M_Eye_Grey_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Grey_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6354,"CHR_Aurin_M_Eye_Grey_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Grey_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6355,"CHR_Aurin_M_Eye_Grey_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Grey_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6356,"CHR_Aurin_M_Eye_Grey_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Grey_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6357,"CHR_Aurin_M_Eye_Grey_07",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Grey_07_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6358,"CHR_Aurin_M_Eye_Grey_08",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Grey_08_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6359,"CHR_Aurin_M_Eye_Brown_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Brown_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6360,"CHR_Aurin_M_Eye_Brown_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Brown_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6361,"CHR_Aurin_M_Eye_Brown_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Brown_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6362,"CHR_Aurin_M_Eye_Brown_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Brown_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6363,"CHR_Aurin_M_Eye_Brown_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Brown_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6364,"CHR_Aurin_M_Eye_Brown_07",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Brown_07_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6365,"CHR_Aurin_M_Eye_Brown_08",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Brown_08_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6366,"CHR_Aurin_M_Eye_GreenYellow_02",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_GreenYellow_02_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6367,"CHR_Aurin_M_Eye_GreenYellow_03",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_GreenYellow_03_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6368,"CHR_Aurin_M_Eye_GreenYellow_04",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_GreenYellow_04_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6369,"CHR_Aurin_M_Eye_GreenYellow_05",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_GreenYellow_05_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
6370,"CHR_Aurin_M_Eye_GreenYellow_06",64,"","","","",0,0,"","","","",0,0,"",0,"","",0,0,320,20,"","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_GreenYellow_06_Color.tex","Art\Character\Aurin\Male\Textures\CHR_Aurin_M_Eye_Normal.tex","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0
